time_us,in_ms,in_dr,in_gs,in_yr,in_rv,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F
236964343,236964,2.29333329,8.03557396,0.0197949558,0,1.05739033,133,2.29333329,1.13416731,0.27626577,1.05981386,0.00288508553,0
236984335,236984,2.29333329,8.03210545,0.0197183024,0,1.05981386,134,2.29333329,1.1297754,0.276385069,1.06224871,0.00289726723,0
237004327,237004,2.29333329,8.0287056,0.0196504034,0,1.06224871,134,2.29333329,1.12588513,0.276502103,1.06469369,0.00290818512,0
237024319,237024,2.17333341,8.02530289,0.0195594449,0,1.06469369,133,2.17333341,1.12067354,0.262145072,1.06690013,0.00262335245,0
237044311,237044,2.17333341,8.02193356,0.0194215029,0,1.06690013,133,2.17333341,1.11277008,0.262255192,1.06912506,0.0026441589,0
237065136,237065,2.17333341,8.01850224,0.0193040222,0,1.06912506,133,2.17333341,1.10603893,0.262367398,1.07147801,0.00266207918,0
237085128,237085,2.17333341,8.01507854,0.0193527937,0,1.07147801,133,2.17333341,1.10883331,0.262479454,1.07371497,0.00265624374,0
237105120,237105,2.17333341,8.01162815,0.019212028,0,1.07371497,134,2.17333341,1.10076809,0.262592524,1.07597089,0.00267752144,0
237125112,237125,2.09333324,8.00802708,0.0190363266,0,1.07597089,133,2.09333324,1.0907011,0.253040284,1.07808161,0.00250406773,0
237145104,237145,2.09333324,8.00450802,0.0188283361,0,1.07808161,133,2.09333324,1.07878411,0.253151506,1.08021927,0.00253494433,0
237165096,237165,2.09333324,8.00095367,0.0188085008,0,1.08021927,133,2.09333324,1.07764769,0.25326398,1.08236122,0.00253891107,0
237185088,237185,2.09333324,7.99734831,0.0187030416,0,1.08236122,134,2.09333324,1.07160532,0.253378153,1.08451784,0.00255516637,0
237205080,237205,2.09333324,7.99368668,0.0185872745,0,1.08451784,134,2.09333324,1.06497228,0.253494203,1.08669043,0.00257293275,0
237225072,237225,1.98666668,7.98997593,0.0184141342,0,1.08669043,133,1.98666668,1.05505216,0.240689039,1.08866048,0.00233195815,0
237245064,237245,1.98666668,7.98689747,0.0183548685,0,1.08866048,133,1.98666668,1.05165648,0.240781829,1.09063923,0.00234136032,0
237265056,237265,1.98666668,7.98371267,0.018172456,0,1.09063923,133,1.98666668,1.04120493,0.240877852,1.09264171,0.00236847624,0
237285048,237285,1.98666668,7.98039961,0.0180932041,0,1.09264171,133,1.98666668,1.03666413,0.240977868,1.09465551,0.00238083955,0
237305040,237305,1.98666668,7.97698021,0.0180393755,0,1.09465551,134,1.98666668,1.03358006,0.241081163,1.09667754,0.00238959258,0
237325032,237325,1.90666664,7.97343397,0.0178809576,0,1.09667754,133,1.90666664,1.02450335,0.231476068,1.0985508,0.00221275608,0
237345024,237345,1.90666664,7.96978569,0.0177243389,0,1.0985508,133,1.90666664,1.01552975,0.231582046,1.10044479,0.00223628804,0
237365016,237365,1.90666664,7.96600294,0.0176397301,0,1.10044479,133,1.90666664,1.01068199,0.231692016,1.10235095,0.0022495212,0
237385008,237385,1.90666664,7.96213198,0.0175593738,0,1.10235095,133,1.90666664,1.006078,0.231804639,1.10426879,0.00226217951,0
237405000,237405,1.90666664,7.95813751,0.0174790025,0,1.10426879,134,1.90666664,1.00147307,0.231921002,1.10619831,0.00227488787,0
237424992,237424,1.80000007,7.95405865,0.0173580982,0,1.10619831,132,1.80000007,0.994545698,0.219058707,1.10783112,0.00202526618,0
237444984,237444,1.80000007,7.95045757,0.0172273125,0,1.10783112,133,1.80000007,0.987052262,0.219157949,1.1095674,0.00204503397,0
237464976,237464,1.80000007,7.94671154,0.0170476232,0,1.1095674,133,1.80000007,0.976756811,0.219261259,1.11132729,0.00207190937,0
237484968,237484,1.80000007,7.94284105,0.0169699471,0,1.11132729,133,1.80000007,0.972306311,0.2193681,1.11309838,0.0020841253,0
237504960,237504,1.80000007,7.93886328,0.0168589335,0,1.11309838,133,1.80000007,0.965945661,0.219477996,1.11488497,0.00210119342,0
237524952,237524,1.69333327,7.93478632,0.0167079512,0,1.11488497,132,1.69333327,0.95729506,0.206577986,1.11646318,0.00185521878,0
237544944,237544,1.69333327,7.93062687,0.0166318566,0,1.11646318,132,1.69333327,0.952935159,0.206686303,1.11805236,0.00186718663,0
237564936,237564,1.69333327,7.92636728,0.0165323522,0,1.11805236,132,1.69333327,0.947233975,0.206797391,1.11965549,0.00188257569,0
237584928,237584,1.69333327,7.92202234,0.0164015926,0,1.11965549,133,1.69333327,0.939741969,0.206910804,1.1212765,0.0019025224,0
237604920,237604,1.69333327,7.91758537,0.0162461791,0,1.1212765,133,1.69333327,0.930837452,0.207026765,1.12291849,0.00192608172,0
237624912,237624,1.57333326,7.91310406,0.0162090175,0,1.12291849,131,1.57333326,0.928708255,0.192464501,1.12430823,0.00162925955,0
237644904,237644,1.57333326,7.90898943,0.0160409417,0,1.12430823,131,1.57333326,0.919078231,0.192564622,1.12572026,0.00165445916,0
237664896,237664,1.57333326,7.90477419,0.0159388501,0,1.12572026,132,1.57333326,0.91322881,0.192667291,1.12714636,0.00167014101,0
237684888,237684,1.57333326,7.90047979,0.0158759542,0,1.12714636,132,1.57333326,0.909625113,0.192772031,1.12858188,0.0016801717,0
237704880,237704,1.57333326,7.89611244,0.0157423913,0,1.12858188,132,1.57333326,0.901972532,0.192878649,1.13003552,0.00170048408,0
237724872,237724,1.49333334,7.89167929,0.0155960303,0,1.13003552,131,1.49333334,0.893586636,0.183174148,1.13133562,0.00151994696,0
237744864,237744,1.49333334,7.88721228,0.0155178122,0,1.13133562,131,1.49333334,0.889105082,0.183277875,1.13264692,0.00153217197,0
237764856,237764,1.49333334,7.88270283,0.0154006099,0,1.13264692,131,1.49333334,0.882389903,0.18338272,1.13397431,0.00155008608,0
237784848,237784,1.49333334,7.87814617,0.0152225718,0,1.13397431,132,1.49333334,0.872189045,0.183488786,1.13532543,0.00157687929,0
237804840,237804,1.49333334,7.87355995,0.0150797926,0,1.13532543,132,1.49333334,0.864008427,0.183595672,1.13669586,0.00159857771,0
237824832,237824,1.38666666,7.86893892,0.0149372751,0,1.13669586,130,1.38666666,0.855842769,0.170581773,1.13785315,0.00134916243,0
237844824,237844,1.38666666,7.864326,0.0148871122,0,1.13785315,131,1.38666666,0.852968633,0.170681849,1.13901806,0.00135726319,0
237864816,237864,1.38666666,7.85923576,0.0147214998,0,1.13901806,131,1.38666666,0.843479753,0.170792401,1.14020526,0.00138228934,0
237884808,237884,1.38666666,7.85416031,0.0145463282,0,1.14020526,131,1.38666666,0.833443165,0.170902774,1.14141595,0.00140874006,0
237904800,237904,1.38666666,7.84915543,0.0144641474,0,1.14141595,131,1.38666666,0.828734577,0.171011731,1.14263856,0.00142163597,0
237924792,237924,1.30666661,7.84413958,0.0143999122,0,1.14263856,130,1.30666661,0.825054169,0.161248729,1.14369524,0.00122795487,0
237944784,237944,1.30666661,7.83918285,0.0142450985,0,1.14369524,130,1.30666661,0.816183984,0.161350682,1.14477277,0.00125136145,0
237964776,237964,1.30666661,7.83424187,0.014103896,0,1.14477277,130,1.30666661,0.808093667,0.161452442,1.14586937,0.00127280445,0
237984768,237984,1.30666661,7.82937098,0.0140397735,0,1.14586937,130,1.30666661,0.804419696,0.161552891,1.14697552,0.0012829816,0
238004760,238004,1.30666661,7.82453442,0.0138426386,0,1.14697552,131,1.30666661,0.793124735,0.161652759,1.14810789,0.00131264515,0
238024752,238024,1.22666657,7.819736,0.0137665253,0,1.14810789,130,1.22666657,0.788763762,0.151848748,1.14907467,0.00111999386,0
238044744,238044,1.22666657,7.81497908,0.013583173,0,1.14907467,130,1.22666657,0.778258443,0.15194118,1.1500659,0.00114756066,0
238064736,238064,1.22666657,7.80989456,0.0133658322,0,1.1500659,130,1.22666657,0.765805721,0.152040094,1.15108597,0.00118019723,0
238084728,238084,1.22666657,7.80490589,0.0133728413,0,1.15108597,130,1.22666657,0.766207337,0.152137294,1.1521064,0.0011799226,0
238104720,238104,1.22666657,7.80000496,0.0132098552,0,1.1521064,130,1.22666657,0.756868899,0.15223287,1.15314889,0.00120460859,0
238124712,238124,1.14666665,7.79517269,0.013135937,0,1.15314889,129,1.14666665,0.752633691,0.142392874,1.15402436,0.0010109666,0
238144704,238144,1.14666665,7.79045677,0.0130126374,0,1.15402436,129,1.14666665,0.74556917,0.142479062,1.15491652,0.00102971494,0
238164696,238164,1.14666665,7.78583097,0.0127716502,0,1.15491652,129,1.14666665,0.731761634,0.142563716,1.15584052,0.00106579508,0
238184688,238184,1.14666665,7.78132296,0.0127105061,0,1.15584052,130,1.14666665,0.728258312,0.142646298,1.15677345,0.0010754168,0
238204680,238204,1.14666665,7.77690554,0.0124695096,0,1.15677345,130,1.14666665,0.71445024,0.14272733,1.15773821,0.00111153827,0
238224672,238224,1.05333328,7.77258301,0.0123617947,0,1.15773821,129,1.05333328,0.708278596,0.131182894,1.15850925,0.000887876435,0
238244664,238244,1.05333328,7.76839113,0.0122167477,0,1.15850925,129,1.05333328,0.69996804,0.131253675,1.15929973,0.000909751398,0
238264656,238264,1.05333328,7.76398325,0.0121434983,0,1.15929973,129,1.05333328,0.695771158,0.13132821,1.16010046,0.000921079132,0
238284648,238284,1.05333328,7.75972557,0.0119809918,0,1.16010046,129,1.05333328,0.686460257,0.131400257,1.160923,0.000945582462,0
238304640,238304,1.05333328,7.75558424,0.01195601,0,1.160923,129,1.05333328,0.685028851,0.131470412,1.1617496,0.000949778594,0
238324632,238324,0.973333299,7.75158072,0.0117694298,0,1.1617496,128,0.973333299,0.674338639,0.121548072,1.16242135,0.00077144173,0
238344624,238344,0.973333299,7.74770117,0.0116496719,0,1.16242135,128,0.973333299,0.667477012,0.12160895,1.16310918,0.000789540762,0
238364616,238364,0.973333299,7.74396992,0.0115611879,0,1.16310918,128,0.973333299,0.662407219,0.121667534,1.16380918,0.000803014671,0
238384608,238384,0.973333299,7.7403636,0.0114232507,0,1.16380918,128,0.973333299,0.654504001,0.121724233,1.16452754,0.000823809649,0
238404600,238404,0.973333299,7.73691273,0.0113130035,0,1.16452754,128,0.973333299,0.648187339,0.121778518,1.16526079,0.000840505701,0
238424592,238424,0.906666696,7.73359823,0.0111430315,0,1.16526079,128,0.906666696,0.638448656,0.113486148,1.16586626,0.000693643582,0
238444584,238444,0.906666696,7.70351124,0.00733607868,0,1.16586626,128,0.906666696,0.420326322,0.113929376,1.16697264,0.00126264582,0
238464576,238464,0.906666696,7.63993073,-0.000226625212,0,1.16697264,128,0.906666696,-0.0129846679,0.114877515,1.16909969,0.00240748608,0
238484568,238484,0.906666696,7.57711792,-0.000103070081,0,1.16909969,128,0.906666696,-0.00590548012,0.115829833,1.17124546,0.00240875827,0
238504560,238504,0.906666696,7.51508141,0.000222294388,0,1.17124546,129,0.906666696,0.0127365291,0.116786003,1.17338228,0.00237902999,0
238524552,238524,0.706666648,7.45377493,0.000269201555,0,1.17338228,126,0.706666648,0.0154241119,0.0917730331,1.17506194,0.00185474462,0
238544544,238544,0.706666648,7.39319468,0.000298687781,0,1.17506194,127,0.706666648,0.0171135478,0.0925250277,1.17676508,0.00186537229,0
238564536,238564,0.706666648,7.33328772,0.000376044889,0,1.17676508,127,0.706666648,0.0215457845,0.0932808891,1.17848504,0.00186852319,0
238584528,238584,0.706666648,7.27407885,0.000507151824,0,1.17848504,127,0.706666648,0.0290576573,0.0940401629,1.18021393,0.00186307833,0
238604520,238604,0.706666648,7.2154932,0.000470442697,0,1.18021393,127,0.706666648,0.0269543789,0.0948037133,1.18197644,0.00188403553,0
238624512,238624,0.546666682,7.1575408,0.0005138173,0,1.18197644,125,0.546666682,0.0294395611,0.0739325359,1.18333936,0.0014452649,0
238644504,238644,0.546666682,7.10019493,0.000484665245,0,1.18333936,126,0.546666682,0.0277692713,0.0745296553,1.18472886,0.00146164268,0
238664496,238664,0.546666682,7.04280186,0.000518721237,0,1.18472886,126,0.546666682,0.0297205355,0.0751370192,1.18613589,0.00146801269,0
238684488,238684,0.546666682,6.98605061,0.000613508339,0,1.18613589,126,0.546666682,0.0351514369,0.0757473856,1.18755078,0.00146439031,0
238704480,238704,0.546666682,6.92991924,0.000576658407,0,1.18755078,126,0.546666682,0.0330400914,0.0763609335,1.18899465,0.00148234516,0
238724472,238724,0.560000002,6.87437868,0.00063109491,0,1.18899465,127,0.560000002,0.0361590721,0.0788553879,1.19049108,0.00152403861,0
238744464,238744,0.560000002,6.81941128,0.000559127016,0,1.19049108,127,0.560000002,0.0320356153,0.0794909969,1.19202375,0.00154841645,0
238764456,238764,0.560000002,6.76504278,0.000569743977,0,1.19202375,127,0.560000002,0.0326439217,0.0801298395,1.19357932,0.00155906216,0
238784448,238784,0.560000002,6.71123457,0.000557802967,0,1.19357932,127,0.560000002,0.0319597535,0.0807722881,1.19516206,0.00157360069,0
238804440,238804,0.560000002,6.65796947,0.00055876124,0,1.19516206,127,0.560000002,0.0320146605,0.0814184844,1.19676995,0.001586025,0
238824432,238824,0.680000007,6.60523176,0.000525798299,0,1.19676995,130,0.680000007,0.0301260222,0.0996546745,1.19878089,0.00196775515,0
238844424,238844,0.680000007,6.55305624,0.000577059283,0,1.19878089,130,0.680000007,0.0330630578,0.100448132,1.20081472,0.00197445881,0
238864416,238864,0.680000007,6.50091887,0.000619919854,0,1.20081472,130,0.680000007,0.0355187878,0.101253718,1.20287347,0.00198273873,0
238884408,238884,0.680000007,6.44933081,0.000572369085,0,1.20287347,130,0.680000007,0.0327943303,0.102063648,1.20497406,0.00200704741,0
238904400,238904,0.680000007,6.39827728,0.000574981677,0,1.20497406,131,0.680000007,0.0329440199,0.102878034,1.20710778,0.00202259421,0
238924392,238924,0.813333333,6.34774637,0.000634922239,0,1.20710778,133,0.813333333,0.0363783613,0.124029726,1.20971084,0.00244797091,0
238944384,238944,0.813333333,6.29776096,0.000653482799,0,1.20971084,133,0.813333333,0.037441805,0.125014156,1.2123518,0.00246402342,0
238964376,238964,0.813333333,6.248281,0.000659867364,0,1.2123518,134,0.813333333,0.0378076136,0.12600413,1.21503353,0.00248236489,0
238984368,238984,0.813333333,6.1993041,0.00064387091,0,1.21503353,134,0.813333333,0.0368910842,0.126999617,1.21776104,0.00250493339,0
239004360,239004,0.813333333,6.1508193,0.000617389684,0,1.21776104,135,0.813333333,0.0353738219,0.128000706,1.22053707,0.00252961274,0
239024352,239024,0.906666696,6.10280609,0.000551440055,0,1.22053707,137,0.906666696,0.0315951854,0.143811926,1.22370899,0.00286776782,0
239044344,239044,0.906666696,6.05529022,0.000665340282,0,1.22370899,137,0.906666696,0.0381211862,0.144940406,1.22690678,0.00286871637,0
239064336,239064,0.906666696,6.00790405,0.00064423593,0,1.22690678,137,0.906666696,0.0369119979,0.146083608,1.23015976,0.00289536803,0
239084328,239084,0.906666696,5.96103144,0.000544338545,0,1.23015976,138,0.906666696,0.0311882999,0.147232279,1.23348582,0.00293733855,0
239104320,239104,0.906666696,5.91461039,0.000624474429,0,1.23348582,138,0.906666696,0.0357797481,0.148387849,1.23684657,0.00294486666,0
239124312,239124,1,5.86864901,0.000640238752,0,1.23684657,140,1,0.0366829745,0.164944813,1.24062252,0.00328292605,0
239145137,239145,1,5.82316303,0.000586395618,0,1.24062252,141,1,0.0335979909,0.166233227,1.2446624,0.00331916497,0
239165129,239165,1,5.77813387,0.000645922497,0,1.2446624,141,1,0.037008632,0.167528689,1.24855626,0.00333322608,0
239185121,239185,1,5.73354626,0.00063395605,0,1.24855626,142,1,0.0363230035,0.168831497,1.25251377,0.00336153922,0
239205113,239205,1,5.6875906,0.000645847293,0,1.25251377,143,1,0.0370043218,0.170195654,1.25653267,0.00338630425,0
239225105,239225,1.0666666,5.64391756,0.000579495274,0,1.25653267,144,1.0666666,0.0332026333,0.182946801,1.26091266,0.00366222183,0
239245097,239245,1.0666666,5.60071325,0.000596924277,0,1.26091266,145,1.0666666,0.0342012383,0.18435806,1.26535618,0.00368690654,0
239265089,239265,1.0666666,5.55793095,0.000599958003,0,1.26535618,145,1.0666666,0.0343750603,0.185777158,1.26986754,0.00371466111,0
239285081,239285,1.0666666,5.51555538,0.000710283581,0,1.26986754,146,1.0666666,0.0406962484,0.18720448,1.2744205,0.00372027932,0
239305073,239305,1.0666666,5.4735775,0.000652842282,0,1.2744205,147,1.0666666,0.0374051072,0.188640177,1.27905834,0.00376083632,0
239325065,239325,1.13333333,5.43198681,0.000598841696,0,1.27905834,149,1.13333333,0.0343111008,0.20196481,1.2840867,0.00404648343,0
239345057,239345,1.13333333,5.39081097,0.000637652993,0,1.2840867,149,1.13333333,0.0365348235,0.203507453,1.28918183,0.00406914111,0
239365049,239365,1.13333333,5.34999847,0.000701587531,0,1.28918183,150,1.13333333,0.040198002,0.205059901,1.29433763,0.00408648793,0
239385041,239385,1.13333333,5.30960178,0.000593859993,0,1.29433763,151,1.13333333,0.0340256691,0.206620052,1.29960179,0.0041408292,0
239405033,239405,1.13333333,5.26955652,0.00060592388,0,1.29960179,151,1.13333333,0.0347168781,0.208190233,1.30494297,0.00416967319,0
239425025,239425,1.19999993,5.22992086,0.000548638985,0,1.30494297,153,1.19999993,0.0314346962,0.222107321,1.31071055,0.00446876837,0
239445017,239445,1.19999993,5.19059706,0.000633767922,0,1.31071055,154,1.19999993,0.0363122262,0.223790005,1.31654143,0.00448382972,0
239465009,239465,1.19999993,5.15164566,0.000706906547,0,1.31654143,155,1.19999993,0.0405027606,0.225482062,1.32243955,0.00450146291,0
239485001,239485,1.19999993,5.11303663,0.000694039452,0,1.32243955,156,1.19999993,0.0397655293,0.227184698,1.32843089,0.0045383377,0
239504993,239504,1.19999993,5.07478714,0.000713407411,0,1.32843089,156,1.19999993,0.04087523,0.22889702,1.33420324,0.00456817076,0
239524985,239524,1.29333329,5.03690243,0.000686824496,0,1.33420324,159,1.29333329,0.0393521413,0.248555675,1.34087586,0.00497917552,0
239544977,239544,1.29333329,4.9993186,0.000523075811,0,1.34087586,160,1.29333329,0.029970035,0.250424266,1.34769988,0.00505414186,0
239564969,239564,1.29333329,4.96212721,0.000635312637,0,1.34769988,161,1.29333329,0.0364007317,0.252301216,1.35459137,0.00506610377,0
239584961,239584,1.29333329,4.92526293,0.000560475339,0,1.35459137,162,1.29333329,0.0321128704,0.25418964,1.36161017,0.00512143411,0
239604953,239604,1.29333329,4.88873959,0.000518592366,0,1.36161017,163,1.29333329,0.029713152,0.256088644,1.36874783,0.0051695127,0
239624945,239624,1.37333333,4.8525362,0.000628399721,0,1.36874783,165,1.37333333,0.0360046513,0.273957968,1.37641501,0.0055118748,0
239644937,239644,1.37333333,4.81660652,0.00071056647,0,1.37641501,166,1.37333333,0.0407124572,0.276001573,1.38416958,0.00553344283,0
239664929,239664,1.37333333,4.78098583,0.000673991279,0,1.38416958,167,1.37333333,0.0386168547,0.278057933,1.39205253,0.00558343576,0
239684921,239684,1.37333333,4.74568605,0.00060492364,0,1.39205253,168,1.37333333,0.0346595682,0.280126214,1.40007687,0.00564164435,0
239704913,239704,1.37333333,4.71070337,0.000618497026,0,1.40007687,169,1.37333333,0.0354372673,0.282206476,1.40821612,0.00568023929,0
239724905,239724,1.45333338,4.67603207,0.000590300479,0,1.40821612,172,1.45333338,0.0338217244,0.300860077,1.41698039,0.00607143668,0
239744897,239744,1.45333338,4.64164066,0.000653919706,0,1.41698039,173,1.45333338,0.037466839,0.303089261,1.42585218,0.00610071514,0
239764889,239764,1.45333338,4.60757399,0.000582004781,0,1.42585218,174,1.45333338,0.0333464146,0.305330187,1.43488193,0.00616370747,0
239784881,239784,1.45333338,4.57380009,0.000563981826,0,1.43488193,175,1.45333338,0.0323137753,0.307584792,1.4440521,0.00621373719,0
239804873,239804,1.45333338,4.54029179,0.000641938241,0,1.4440521,176,1.45333338,0.0367803499,0.309854835,1.45332897,0.00623992085,0
239824865,239824,1.54666662,4.50708055,0.000609405921,0,1.45332897,180,1.54666662,0.034916386,0.332183599,1.46337569,0.00670833467,0
239844857,239844,1.54666662,4.47407961,0.000624304288,0,1.46337569,181,1.54666662,0.035769999,0.334633768,1.47356534,0.00675400021,0
239864849,239864,1.54666662,4.4413619,0.000630522729,0,1.47356534,182,1.54666662,0.0361262895,0.337098897,1.48390329,0.00680214912,0
239884841,239884,1.54666662,4.40892792,0.000641390448,0,1.48390329,184,1.54666662,0.0367489643,0.339578748,1.49438953,0.00684936391,0
239904833,239904,1.54666662,4.37676334,0.000624682289,0,1.49438953,185,1.54666662,0.0357916579,0.342074275,1.50503719,0.00690407446,0
239924825,239924,1.65333331,4.34490013,0.000576951541,0,1.50503719,189,1.65333331,0.033056885,0.368347228,1.51662397,0.00745829102,0
239944817,239944,1.65333331,4.31334352,0.000595044461,0,1.51662397,190,1.65333331,0.0340935327,0.371042073,1.52837336,0.00750804879,0
239964809,239964,1.65333331,4.28203201,0.00065924396,0,1.52837336,192,1.65333331,0.0377718955,0.373755246,1.54026818,0.00754576921,0
239984801,239984,1.65333331,4.25098372,0.000635498378,0,1.54026818,193,1.65333331,0.0364113748,0.37648508,1.55234754,0.00760728354,0
240004793,240004,1.65333331,4.22019482,0.000590421143,0,1.55234754,195,1.65333331,0.0338286385,0.379231751,1.56462336,0.00767502282,0
240024785,240024,1.77333319,4.18969488,0.000611014024,0,1.56462336,199,1.77333319,0.0350085236,0.409717709,1.57799244,0.00829809625,0
240044777,240044,1.77333319,4.15943432,0.00059758022,0,1.57799244,201,1.77333319,0.0342388228,0.412698478,1.59156275,0.00836216751,0
240064769,240064,1.77333319,4.12905502,0.000711874454,0,1.59156275,202,1.77333319,0.0407873988,0.415734857,1.60528159,0.00839197263,0
240084761,240084,1.77333319,4.09893227,0.000692593574,0,1.60528159,204,1.77333319,0.0396826863,0.418790072,1.61921167,0.00845903344,0
240104753,240104,1.77333319,4.06909084,0.000628298789,0,1.61921167,206,1.77333319,0.035998866,0.421861351,1.63337684,0.00853917655,0
240124745,240124,1.84000003,4.03950548,0.000635656004,0,1.63337684,209,1.84000003,0.0364204049,0.440926701,1.64829838,0.00892970432,0
240144737,240144,1.84000003,4.0102253,0.000590845826,0,1.64829838,211,1.84000003,0.0338529721,0.444146097,1.66346014,0.00900770817,0
240164729,240164,1.84000003,3.98119402,0.000639476406,0,1.66346014,213,1.84000003,0.0366392955,0.447384834,1.67882013,0.00905939564,0
240184721,240184,1.84000003,3.95240974,0.000639049103,0,1.67882013,215,1.84000003,0.0366148129,0.450643033,1.69440484,0.00912549812,0
240204713,240204,1.84000003,3.92386031,0.000711446686,0,1.69440484,217,1.84000003,0.0407628901,0.453921854,1.71018076,0.00917075016,0
240224705,240224,1.91999996,3.89557672,0.000629906775,0,1.71018076,221,1.91999996,0.0360909961,0.477096528,1.7269398,0.00967204198,0
240244697,240244,1.91999996,3.8675406,0.000596635044,0,1.7269398,223,1.91999996,0.0341846682,0.480554998,1.7439599,0.00975201186,0
240264689,240264,1.91999996,3.83943844,0.000588000577,0,1.7439599,225,1.91999996,0.0336899497,0.484072357,1.76123464,0.00982596725,0
240284681,240284,1.91999996,3.81159806,0.000577444327,0,1.76123464,227,1.91999996,0.0330851227,0.487608075,1.7787683,0.00990091171,0
240304673,240304,1.91999996,3.78400636,0.000620186445,0,1.7787683,229,1.91999996,0.0355340652,0.491163552,1.79653549,0.00996016152,0
240324665,240324,2.02666664,3.75665307,0.000602620596,0,1.79653549,234,2.02666664,0.0345276147,0.52222544,1.81559241,0.0106059248,0
240344657,240344,2.02666664,3.72954798,0.000678417622,0,1.81559241,237,2.02666664,0.038870465,0.526020765,1.83488512,0.010659717,0
240364649,240364,2.02666664,3.70266676,0.000566110422,0,1.83488512,239,2.02666664,0.0324357376,0.529839635,1.85452235,0.0107718622,0
240384641,240384,2.02666664,3.67602372,0.000651459675,0,1.85452235,241,2.02666664,0.0373258889,0.533679783,1.87439644,0.0108233299,0
240404633,240404,2.02666664,3.64962482,0.000598846469,0,1.87439644,244,2.02666664,0.0343113728,0.537540078,1.89458954,0.0109181367,0
240424625,240424,2.10666656,3.62346268,0.000614709686,0,1.89458954,249,2.10666656,0.0352202691,0.562793136,1.91588855,0.0114335166,0
240444617,240444,2.10666656,3.59753609,0.000607778959,0,1.91588855,251,2.10666656,0.0348231681,0.566849053,1.93749988,0.0115181245,0
240464609,240464,2.10666656,3.57158351,0.000562973844,0,1.93749988,254,2.10666656,0.0322560221,0.570967972,1.95945358,0.0116161937,0
240484601,240484,2.10666656,3.54587293,0.000612269039,0,1.95945358,256,2.10666656,0.0350804292,0.575107992,1.98169649,0.0116844913,0
240504593,240504,2.10666656,3.52038693,0.00057648425,0,1.98169649,259,2.10666656,0.0330301113,0.579271495,2.00428486,0.0117807304,0
240524585,240524,2.22666669,3.49512601,0.000570482109,0,2.00428486,265,2.22666669,0.0326862149,0.616693258,2.02853084,0.0125545142,0
240544577,240544,2.22666669,3.47011089,0.000675890187,0,2.02853084,268,2.22666669,0.0387256518,0.621138811,2.05306005,0.0126102073,0
240564569,240564,2.22666669,3.44531226,0.00065510202,0,2.05306005,271,2.22666669,0.0375345796,0.625609636,2.07795715,0.0127078891,0
240584561,240584,2.22666669,3.42071605,0.000581112516,0,2.07795715,274,2.22666669,0.0332952924,0.630107999,2.10326242,0.0128240474,0
240604553,240604,2.22666669,3.39633751,0.000618333986,0,2.10326242,277,2.22666669,0.0354279242,0.634630859,2.12890744,0.0129035395,0
240624545,240624,2.29333329,3.37216401,0.00063492998,0,2.12890744,282,2.29333329,0.0363788046,0.658317327,2.15570164,0.0133857923,0
240644537,240644,2.29333329,3.34819412,0.000617762038,0,2.15570164,285,2.29333329,0.0353951566,0.663030267,2.18289256,0.0134874983,0
240664529,240664,2.29333329,3.32429028,0.000604955945,0,2.18289256,289,2.29333329,0.0346614197,0.667797863,2.21048498,0.0135888951,0
240684521,240684,2.29333329,3.30060244,0.000678811048,0,2.21048498,292,2.29333329,0.0388930067,0.672590554,2.23842239,0.0136607811,0
240704513,240704,2.29333329,3.27711391,0.000594368845,0,2.23842239,295,2.29333329,0.0340548232,0.677411318,2.26682258,0.0137882205,0
240724505,240724,2.4266665,3.25384092,0.000631234492,0,2.26682258,303,2.4266665,0.0361670703,0.721922457,2.29730368,0.014693399,0
240744497,240744,2.4266665,3.23076272,0.000628105074,0,2.29730368,307,2.4266665,0.0359877683,0.727079391,2.32822418,0.0147994692,0
240764489,240764,2.4266665,3.20788503,0.000634889351,0,2.32822418,310,2.4266665,0.03637648,0.732264698,2.35958219,0.0149025917,0
240784481,240784,2.4266665,3.18518257,0.000661351194,0,2.35958219,314,2.4266665,0.0378926285,0.737483978,2.39136839,0.01499929,0
240804473,240804,2.4266665,3.16268873,0.000560420332,0,2.39136839,318,2.4266665,0.0321097188,0.742729127,2.4236865,0.0151425386,0
240824465,240824,2.50666666,3.14037442,0.000643796753,0,2.4236865,324,2.50666666,0.0368868336,0.772666216,2.45749521,0.0157292057,0
240844457,240844,2.50666666,3.11823153,0.00063971529,0,2.45749521,328,2.50666666,0.036652986,0.778153002,2.4917891,0.0158424005,0
240864449,240864,2.50666666,3.09621382,0.000667852,0,2.4917891,332,2.50666666,0.0382650979,0.783686578,2.52654982,0.0159446448,0
240884441,240884,2.50666666,3.0743866,0.000604720553,0,2.52654982,336,2.50666666,0.0346479341,0.789250553,2.56185746,0.0160813797,0
240904433,240904,2.50666666,3.05274963,0.000563132111,0,2.56185746,340,2.50666666,0.0322650932,0.794844508,2.59770179,0.0162109677,0
240924425,240924,2.5999999,3.03128552,0.000629101531,0,2.59770179,348,2.5999999,0.0360448621,0.830277562,2.63537145,0.0169166196,0
240944417,240944,2.5999999,3.00999212,0.000604906585,0,2.63537145,352,2.5999999,0.0346585922,0.836151123,2.67359662,0.0170455016,0
