time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
190784489,19,0.50185608863830566,0,0,0.008584979921579361,29.883804321289062,1.0323910713195801,0.019999999552965164,-9.7629366791807115e-05,6.9418392181396484,0.75999999046325684,0.49188309907913208,0.020776150748133659,-0.0052474811673164368,-0.034537054598331451,0.088426776230335236,-0
190804481,18,0.50185608863830566,0,0,0.0097922831773757935,29.883804321289062,1.0323910713195801,0.019999999552965164,-9.158583270618692e-05,7.1930408477783203,0.71999996900558472,0.56105649471282959,0.014580346643924713,-0.005004475824534893,-0.02459309808909893,0.086947634816169739,-0
190824473,18,0.50190508365631104,0,0,0.0088197477161884308,29.887557983398438,1.0323808193206787,0.019999999552965164,-8.7344582425430417e-05,9.5560073852539062,0.71999996900558472,0.50533431768417358,0.018082184717059135,-0.0047031058929860592,-0.0036893745418637991,0.085870362818241119,-0
190844465,18,0.50190508365631104,0,0,0.002827364718541503,29.887557983398438,1.0323808193206787,0.019999999552965164,-8.208469080273062e-05,16.759698867797852,0.71999996900558472,0.16199605166912079,0.043520107865333557,-0.003977771382778883,0.042961101979017258,0.085093550384044647,-0
190864457,17,0.50190508365631104,0,0,0.0023902708198875189,29.887557983398438,1.0323808193206787,0.019999999552965164,-6.9425208494067192e-05,14.258545875549316,0.68000000715255737,0.13695241510868073,0.044215429574251175,-0.0032408474944531918,0.01834438368678093,0.083266489207744598,-0
190884449,17,0.50190508365631104,0,0,0.005131368525326252,29.887557983398438,1.0323808193206787,0.019999999552965164,-5.6563461839687079e-05,9.5764789581298828,0.68000000715255737,0.29400575160980225,0.031477004289627075,-0.0027162306942045689,-0.01493563037365675,0.081939645111560822,-0
190904441,17,0.50190508365631104,0,0,-0.0017960435943678021,29.887557983398438,1.0323808193206787,0.019999999552965164,-4.7407171223312616e-05,18.544990539550781,0.68000000715255737,-0.10290571302175522,0.060841195285320282,-0.0017022107494994998,0.045334864407777786,0.080976054072380066,-0
190924433,19,0.50189173221588135,0,0,-0.003471944946795702,29.893253326416016,1.0323736667633057,0.019999999552965164,-2.9709184673265554e-05,18.438793182373047,0.75999999046325684,-0.19892777502536774,0.069292843341827393,-0.00054733006982132792,0.032838769257068634,0.082803636789321899,0
190944425,19,0.50189173221588135,0,0,0.0013025815133005381,29.893253326416016,1.0323736667633057,0.019999999552965164,-9.5527120720362291e-06,11.239716529846191,0.75999999046325684,0.074632421135902405,0.049488704651594162,0.00027748156571760774,-0.021497908979654312,0.084128893911838531,0
190964417,20,0.50189173221588135,0,0,-0.0069754235446453094,29.893253326416016,1.0323736667633057,0.019999999552965164,4.8429674279759638e-06,23.144662857055664,0.79999995231628418,-0.3996623158454895,0.08678872138261795,0.0017239600419998169,0.056579716503620148,0.086354218423366547,0
190984409,22,0.50189173221588135,0,0,-0.011348440311849117,29.893253326416016,1.0323736667633057,0.019999999552965164,3.0088780476944521e-05,26.283710479736328,0.87999999523162842,-0.65021771192550659,0.10843696445226669,0.0035312427207827568,0.060372792184352875,0.090496107935905457,0
