time_us,in_h,in_dh,in_hin,in_hdem,in_dhdem,in_spdem,in_sp,in_dsp,in_pmin,in_pmax,in_dspdem,in_f,out_th,out_ph
217504630,55.2771873,-0.0655086786,54.9899979,55.522747,-0.183499649,30.9429722,30.8528194,0.0945175067,-0.34906584,0.261799395,0.000858650368,0,0.912298203,-0.0707429573
217604590,55.2578201,-0.288968027,54.9899979,55.5055695,-0.177583054,30.9428864,30.8716469,0.229712054,-0.34906584,0.261799395,-0.000858650368,0,0.945375204,-0.0629463941
217704550,55.2135086,-0.529500008,54.9899979,55.488945,-0.171857193,30.9428864,30.8970718,0.397134423,-0.34906584,0.261799395,0,0,1,-0.0528960302
217804510,55.1440201,-0.779082656,54.9899979,55.4728584,-0.166315719,30.7843323,30.9375,0.590258121,-0.34906584,0.261799395,-1.43351889,0,0.908633471,-0.0359122753
217904470,55.0496674,-1.01364923,54.9899979,55.4572906,-0.160953522,30.8634167,30.9884548,0.629902482,-0.34906584,0.261799395,0.791152835,0,0.448134035,-0.0293956678
218004430,54.937767,-1.13285601,54.9899979,55.4422226,-0.155764267,30.9424953,30.9900513,-0.173890591,-0.34906584,0.261799395,0.791112065,0,0.330289215,-0.0519745275
218104390,54.8278351,-1.0233314,54.9899979,55.4276428,-0.150741577,30.9427319,30.9056835,-1.37833893,-0.34906584,0.261799395,0.00236605876,0,0.430863202,-0.074615024
218204350,54.7407417,-0.714834929,54.9799995,55.4133682,-0.147547409,30.9424496,30.7347393,-2.79984331,-0.34906584,0.261799395,-0.00282400567,0,0.531959116,-0.0973814428
218304310,54.692894,-0.312208384,54.829998,55.3969765,-0.169456482,30.9421272,30.4934978,-4.07013178,-0.34906584,0.261799395,-0.00322470907,0,0.633726358,-0.120327979
218405103,54.6833687,0.0361514203,54.6399994,55.3754578,-0.220658615,30.9420815,30.2096653,-4.79818535,-0.34906584,0.261799395,-0.000454162189,0,0.73709023,-0.143683121
218505063,54.7020683,0.198848516,54.4399986,55.3485184,-0.278485626,30.9425716,29.9851494,-4.33389425,-0.34906584,0.261799395,0.00490384735,0,0.783585608,-0.167018667
218605023,54.7266312,0.142940179,54.2099991,55.3155136,-0.341173798,30.9421959,29.8772888,-3.0418098,-0.34906584,0.261799395,-0.00375898043,0,0.728911161,-0.190438464
218804943,54.6930275,-0.695848107,53.7399979,55.2304955,-0.472052246,30.9422207,29.902689,-1.26894593,-0.34906584,0.261799395,-0.00436957646,0,0.634929061,-0.194427773
218904903,54.5878792,-1.37111592,53.5,55.1785622,-0.536832154,30.9424458,29.9088573,-1.073246,-0.34906584,0.261799395,0.00225157198,0,0.619614959,-0.185029984
219004863,54.4132233,-2.08701491,53.25,55.1204033,-0.601187408,30.9425201,29.876091,-1.16863108,-0.34906584,0.261799395,0.000744163641,0,0.623112738,-0.184208021
219104823,54.1662483,-2.74966192,53.0099983,55.056221,-0.663468659,30.9417839,29.8043804,-1.24600494,-0.34906584,0.261799395,-0.00736531196,0,0.642113626,-0.183253542
219204783,53.858387,-3.2885592,52.7700005,54.9863701,-0.722073853,30.9415836,29.6980057,-1.16899347,-0.34906584,0.261799395,-0.00200351747,0,0.680791497,-0.17834729
219304743,53.5073929,-3.6587553,52.5299988,54.9110336,-0.77878952,30.9412346,29.5810833,-1.08380044,-0.34906584,0.261799395,-0.00349184475,0,0.722296834,-0.17421484
219404703,53.1289291,-3.86492348,52.2999992,54.8305473,-0.832010925,30.9404297,29.4671421,-0.82477057,-0.34906584,0.261799395,-0.00805223174,0,0.758934438,-0.165107697
219504663,52.738327,-3.93318534,52.0499992,54.744915,-0.885182679,30.940033,29.3785477,-0.497988403,-0.34906584,0.261799395,-0.0039688726,0,0.793616474,-0.153741881
219604623,52.3475189,-3.89855433,51.7999992,54.6539841,-0.939971924,30.939846,29.309967,-0.193071097,-0.34906584,0.261799395,-0.00186994963,0,0.820328653,-0.143021047
219704583,51.9682465,-3.76613164,51.5399971,54.557766,-0.994661987,30.9388313,29.2690849,0.117212057,-0.34906584,0.261799395,-0.0101511553,0,0.831904054,-0.131943092
219804543,51.6063004,-3.5382452,51.2700005,54.4561043,-1.05092239,30.9385338,29.2581921,0.247339159,-0.34906584,0.261799395,-0.00297665456,0,0.842505515,-0.126872942
219904503,51.2753487,-3.20030594,50.9899979,54.3488503,-1.1087023,30.9377785,29.2552795,0.236445665,-0.34906584,0.261799395,-0.00755612319,0,0.843451262,-0.12786822
220004463,50.9802589,-2.82213473,50.7000008,54.2358665,-1.16794968,30.937254,29.2597122,0.251054615,-0.34906584,0.261799395,-0.00524730748,0,0.844109654,-0.129134506
220104423,50.7232475,-2.46311116,50.3899994,54.1168518,-1.23028946,30.9367485,29.2686329,0.140492663,-0.34906584,0.261799395,-0.00505649671,0,0.843611121,-0.135159433
220204383,50.4986801,-2.17163968,50.0699997,53.9915161,-1.29561746,30.9366627,29.2923317,0.0804914609,-0.34906584,0.261799395,-0.000858650368,0,0.842784882,-0.139543846
220304343,50.300766,-1.95777774,49.75,53.8599052,-1.36050546,30.9362373,29.3397827,0.0702232122,-0.34906584,0.261799395,-0.00425508944,0,0.832899213,-0.141523346
220405136,50.1196747,-1.84004676,49.4099998,53.7207832,-1.42663443,30.9356804,29.3940144,0.0269870404,-0.34906584,0.261799395,-0.00552563975,0,0.818640411,-0.143859103
220505096,49.9401321,-1.84183586,49.0699997,53.5762978,-1.49359512,30.9357586,29.4616127,0.0466178544,-0.34906584,0.261799395,0.000782325864,0,0.805135965,-0.142796621
220605056,49.7598152,-1.88290823,48.7199974,53.4253464,-1.56043375,30.9355717,29.5275345,-0.0949661881,-0.34906584,0.261799395,-0.00186994963,0,0.789996862,-0.14673762
220705016,49.5725555,-1.98581409,48.3699989,53.2679749,-1.62678277,30.9349079,29.5857391,-0.208925486,-0.34906584,0.261799395,-0.00664022937,0,0.77918309,-0.149560139
220904936,49.1557007,-2.29761171,47.6499977,52.9341621,-1.75807822,30.934803,29.7025185,-0.297878563,-0.34906584,0.261799395,-0.00333919586,0,0.770764589,-0.149629816
221004896,48.9224472,-2.47515416,47.2799988,52.7578049,-1.82305527,30.9341526,29.754528,-0.325127482,-0.34906584,0.261799395,-0.00650666142,0,0.768001735,-0.148773164
221104856,48.6726227,-2.60600615,46.9199982,52.575367,-1.88593543,30.9337196,29.8007469,-0.405590624,-0.34906584,0.261799395,-0.00433141412,0,0.770378828,-0.150099024
221204816,48.4098511,-2.69781661,46.5499992,52.3870392,-1.94678879,30.9332867,29.8356705,-0.428283691,-0.34906584,0.261799395,-0.00433141412,0,0.773964286,-0.150162831
221304776,48.1434822,-2.7467773,46.1899986,52.1930161,-2.00568008,30.9332008,29.8591347,-0.433871746,-0.34906584,0.261799395,-0.000858650368,0,0.780626178,-0.150369555
221404736,47.8748207,-2.78288102,45.8199997,51.9934807,-2.06267285,30.9325466,29.8834362,-0.39529863,-0.34906584,0.261799395,-0.00654482376,0,0.782053232,-0.149140954
221504696,47.604805,-2.80141521,45.4599991,51.7886086,-2.11782718,30.9322567,29.9124336,-0.352310508,-0.34906584,0.261799395,-0.00290033012,0,0.785765171,-0.1477063
221604656,47.3334923,-2.81893921,45.0900002,51.5785751,-2.17120242,30.9317818,29.9329414,-0.335395277,-0.34906584,0.261799395,-0.00475119846,0,0.787173927,-0.147220224
221704616,47.0624466,-2.79400873,44.7299995,51.3635445,-2.22285843,30.9312553,29.9541893,-0.297446638,-0.34906584,0.261799395,-0.00526638888,0,0.787187099,-0.146437794
221804576,46.793869,-2.74496961,44.3600006,51.1436768,-2.27284884,30.9308701,29.9671803,-0.290178508,-0.34906584,0.261799395,-0.00385438604,0,0.787343085,-0.147111729
221904536,46.5320549,-2.67621207,44,50.9191284,-2.3212254,30.9305229,29.9732723,-0.321568906,-0.34906584,0.261799395,-0.00347276358,0,0.786306262,-0.1495841
222004496,46.2752647,-2.63636255,43.6299973,50.6900482,-2.36804318,30.9302864,29.975668,-0.299801528,-0.34906584,0.261799395,-0.00236605876,0,0.784708738,-0.15026252
222104456,46.0227394,-2.60842419,43.2599983,50.4564285,-2.41501617,30.9297676,29.9896336,-0.237254232,-0.34906584,0.261799395,-0.0051900642,0,0.780155838,-0.149256304
222204416,45.7696953,-2.63481116,42.8999977,50.2185745,-2.45881009,30.9298,30.0015316,-0.225342244,-0.34906584,0.261799395,0.000324379012,0,0.779637396,-0.149207875
222304376,45.5133514,-2.69247246,42.5299988,49.9766159,-2.50119281,30.929039,30.0082245,-0.216145962,-0.34906584,0.261799395,-0.00761336647,0,0.774104059,-0.148962319
222404336,45.2513123,-2.71896553,42.1699982,49.73069,-2.54220581,30.9289742,30.0215588,-0.192244023,-0.34906584,0.261799395,-0.000648758025,0,0.774722099,-0.148304254
222505129,44.9876366,-2.75025272,41.7999992,49.4789124,-2.58189654,30.9283085,30.0300999,-0.243472934,-0.34906584,0.261799395,-0.0066042752,0,0.771528721,-0.15011014
222605089,44.7172737,-2.78450298,39.8799973,41.2274437,-2.66456985,30.9281483,30.0402775,-0.208525747,-0.34906584,0.261799395,-0.00160281395,4,0.671568751,-0.173402876
222705049,44.4425163,-2.81160331,39.8799973,40.7198372,-2.74524951,30.9272861,30.0479164,-0.295581996,-0.34906584,0.261799395,-0.00862466544,4,0.571608782,-0.19668968
222805009,44.1604652,-2.86970615,39.8799973,40.2124863,-2.82332611,30.9268494,30.0210171,-0.864084601,-0.34906584,0.261799395,-0.00436957646,4,0.471648812,-0.219997346
