parent_path,pos,key,idx,type,flags,name
,0,0,0,2,0,FORMAT_VERSION
,1,61,0,1,0,AUTOTUNE_LEVEL
,2,264,0,3,0,AUTOTUNE_OPTIONS
,3,94,0,2,0,GCS_PID_MASK
,4,201,0,4,0,KFF_RDDRMIX
,5,203,0,4,0,KFF_THR2PTCH
,6,76,0,4,0,STAB_PITCH_DOWN
,7,75,0,2,0,ALT_SLOPE_MIN
,8,91,0,4,0,ALT_SLOPE_MAXHGT
,9,25,0,1,0,STICK_MIXING
,10,34,0,4,0,TKOFF_THR_MINSPD
,11,35,0,4,0,TKOFF_THR_MINACC
,12,46,0,1,0,TKOFF_THR_DELAY
,13,263,0,4,0,TKOFF_THR_MAX_T
,14,265,0,1,0,TKOFF_THR_MIN
,15,267,0,1,0,TKOFF_THR_IDLE
,16,266,0,3,0,TKOFF_OPTIONS
,17,66,0,1,0,TKOFF_TDRAG_ELEV
,18,67,0,4,0,TKOFF_TDRAG_SPD1
,19,68,0,4,0,TKOFF_ROTATE_SPD
,20,69,0,1,0,TKOFF_THR_SLEW
,21,109,0,4,0,TKOFF_PLIM_SEC
,22,81,0,1,0,TKOFF_FLAP_PCNT
,23,37,0,1,0,LEVEL_ROLL_LIMIT
,24,129,0,3,0,USE_REV_THRUST
,25,32,0,2,0,ALT_OFFSET
,26,223,0,2,0,WP_RADIUS
,27,49,0,2,0,WP_MAX_RADIUS
,28,224,0,2,0,WP_LOITER_RAD
,29,206,0,2,0,RTL_RADIUS
,30,85,0,1,0,STALL_PREVENTION
,31,155,0,4,0,AIRSPEED_CRUISE
,32,120,0,2,0,AIRSPEED_MIN
,33,121,0,2,0,AIRSPEED_MAX
,34,250,0,4,0,AIRSPEED_STALL
,35,123,0,1,0,FBWB_ELEV_REV
,36,73,0,3,0,TERRAIN_FOLLOW
,37,77,0,2,0,TERRAIN_LOOKAHD
,38,125,0,1,0,FBWB_CLIMB_RATE
,39,181,0,1,0,THR_MIN
,40,182,0,1,0,THR_MAX
,41,70,0,1,0,TKOFF_THR_MAX
,42,189,0,1,0,THR_SLEWRATE
,43,82,0,1,0,FLAP_SLEWRATE
,44,190,0,1,0,THR_SUPP_MAN
,45,191,0,1,0,THR_PASS_STAB
,46,183,0,1,0,THR_FAILSAFE
,47,184,0,2,0,THR_FS_VALUE
,48,185,0,1,0,TRIM_THROTTLE
,49,31,0,1,0,THROTTLE_NUDGE
,50,186,0,1,0,FS_SHORT_ACTN
,51,187,0,1,0,FS_LONG_ACTN
,52,196,0,4,0,FS_LONG_TIMEOUT
,53,188,0,1,0,FS_GCS_ENABL
,54,210,0,1,0,FLTMODE_CH
,55,211,0,1,0,FLTMODE1
,56,212,0,1,0,FLTMODE2
,57,213,0,1,0,FLTMODE3
,58,214,0,1,0,FLTMODE4
,59,215,0,1,0,FLTMODE5
,60,216,0,1,0,FLTMODE6
,61,217,0,1,0,INITIAL_MODE
,62,152,0,4,0,ROLL_LIMIT_DEG
,63,153,0,4,0,PTCH_LIM_MAX_DEG
,64,154,0,4,0,PTCH_LIM_MIN_DEG
,65,126,0,2,0,ACRO_ROLL_RATE
,66,127,0,2,0,ACRO_PITCH_RATE
,67,262,0,2,0,ACRO_YAW_RATE
,68,128,0,1,0,ACRO_LOCKING
,69,50,0,4,0,GROUND_STEER_ALT
,70,51,0,2,0,GROUND_STEER_DPS
,71,43,0,4,0,MIXING_GAIN
,72,92,0,1,0,RUDDER_ONLY
,73,248,0,2,0,MIXING_OFFSET
,74,249,0,2,0,DSPOILR_RUD_RATE
,75,55,0,3,0,LOG_BITMASK
,76,204,0,4,0,SCALING_SPEED
,77,158,0,4,0,MIN_GROUNDSPEED
,78,12,0,4,0,PTCH_TRIM_DEG
,79,156,0,4,0,RTL_ALTITUDE
,80,122,0,4,0,CRUISE_ALT_FLOOR
,81,17,0,1,0,FLAP_1_PERCNT
,82,18,0,1,0,FLAP_1_SPEED
,83,19,0,1,0,FLAP_2_PERCNT
,84,20,0,1,0,FLAP_2_SPEED
,85,83,0,1,0,RTL_AUTOLAND
,86,102,0,1,0,CRASH_ACC_THRESH
,87,95,0,1,0,CRASH_DETECT
,88,141,0,6,0,BARO
88,0,0,2,4,32,1_GND_PRESS
88,1,0,3,4,0,_GND_TEMP
88,2,0,5,4,0,_ALT_OFFSET
88,3,0,6,1,0,_PRIMARY
88,4,0,7,1,0,_EXT_BUS
88,5,0,8,4,2048,_SPEC_GRAV
88,6,0,9,4,32,2_GND_PRESS
88,7,0,11,4,32,3_GND_PRESS
88,8,0,13,1,0,_FLTR_RNG
88,9,0,14,3,0,_PROBE_EXT
88,10,0,15,3,32,1_DEVID
88,11,0,16,3,32,2_DEVID
88,12,0,17,3,32,3_DEVID
88,13,0,18,6,1,1_WCF_
88.13,0,0,1,1,4,ENABLE
88.13,1,0,2,4,0,FWD
88.13,2,0,3,4,0,BCK
88.13,3,0,4,4,0,RGT
88.13,4,0,5,4,0,LFT
88.13,5,0,6,4,0,UP
88.13,6,0,7,4,0,DN
88,14,0,19,6,1,2_WCF_
88.14,0,0,1,1,4,ENABLE
88.14,1,0,2,4,0,FWD
88.14,2,0,3,4,0,BCK
88.14,3,0,4,4,0,RGT
88.14,4,0,5,4,0,LFT
88.14,5,0,6,4,0,UP
88.14,6,0,7,4,0,DN
88,15,0,20,6,1,3_WCF_
88.15,0,0,1,1,4,ENABLE
88.15,1,0,2,4,0,FWD
88.15,2,0,3,4,0,BCK
88.15,3,0,4,4,0,RGT
88.15,4,0,5,4,0,LFT
88.15,5,0,6,4,0,UP
88.15,6,0,7,4,0,DN
88,16,0,22,4,0,_FIELD_ELV
88,17,0,23,4,0,_ALTERR_MAX
88,18,0,24,2,0,_OPTIONS
,89,60,0,6,0,GPS
89,0,0,2,1,0,_NAVFILTER
89,1,0,3,1,0,_AUTO_SWITCH
89,2,0,5,1,0,_SBAS_MODE
89,3,0,6,1,0,_MIN_ELEV
89,4,0,7,1,0,_INJECT_TO
89,5,0,8,2,0,_SBP_LOGMASK
89,6,0,9,1,0,_RAW_DATA
89,7,0,11,1,0,_SAVE_CFG
89,8,0,13,1,0,_AUTO_CONFIG
89,9,0,20,1,0,_BLEND_MASK
89,10,0,22,2,0,_DRV_OPTIONS
89,11,0,27,1,0,_PRIMARY
89,12,0,32,6,1,1_
89.12,0,0,1,1,4,TYPE
89.12,1,0,2,2,0,GNSS_MODE
89.12,2,0,3,2,0,RATE_MS
89.12,3,0,4,5,0,POS
89.12,4,0,5,2,0,DELAY_MS
89.12,5,0,6,1,0,COM_PORT
89.12,6,0,7,6,1,MB_
89.12.6,0,0,1,1,4,TYPE
89.12.6,1,0,2,5,0,OFS
89.12,7,0,8,3,0,CAN_NODEID
89.12,8,0,9,3,0,CAN_OVRIDE
89,13,0,33,6,1,2_
89.13,0,0,1,1,4,TYPE
89.13,1,0,2,2,0,GNSS_MODE
89.13,2,0,3,2,0,RATE_MS
89.13,3,0,4,5,0,POS
89.13,4,0,5,2,0,DELAY_MS
89.13,5,0,6,1,0,COM_PORT
89.13,6,0,7,6,1,MB_
89.13.6,0,0,1,1,4,TYPE
89.13.6,1,0,2,5,0,OFS
89.13,7,0,8,3,0,CAN_NODEID
89.13,8,0,9,3,0,CAN_OVRIDE
,90,160,0,6,0,CAM
90,0,0,7,2,0,_MAX_ROLL
90,1,0,10,1,0,_AUTO_ONLY
90,2,0,12,6,1,1
90.2,0,0,1,1,4,_TYPE
90.2,1,0,2,4,0,_DURATION
90.2,2,0,3,2,0,_SERVO_ON
90.2,3,0,4,2,0,_SERVO_OFF
90.2,4,0,5,4,0,_TRIGG_DIST
90.2,5,0,6,1,0,_RELAY_ON
90.2,6,0,7,4,0,_INTRVAL_MIN
90.2,7,0,8,1,0,_FEEDBAK_PIN
90.2,8,0,9,1,0,_FEEDBAK_POL
90.2,9,0,10,1,0,_OPTIONS
90.2,10,0,11,1,0,_MNT_INST
90.2,11,0,12,4,0,_HFOV
90.2,12,0,13,4,0,_VFOV
90,3,0,13,6,1,2
90.3,0,0,1,1,4,_TYPE
90.3,1,0,2,4,0,_DURATION
90.3,2,0,3,2,0,_SERVO_ON
90.3,3,0,4,2,0,_SERVO_OFF
90.3,4,0,5,4,0,_TRIGG_DIST
90.3,5,0,6,1,0,_RELAY_ON
90.3,6,0,7,4,0,_INTRVAL_MIN
90.3,7,0,8,1,0,_FEEDBAK_PIN
90.3,8,0,9,1,0,_FEEDBAK_POL
90.3,9,0,10,1,0,_OPTIONS
90.3,10,0,11,1,0,_MNT_INST
90.3,11,0,12,4,0,_HFOV
90.3,12,0,13,4,0,_VFOV
90,4,0,14,6,18,1_RC_
90,5,0,15,6,18,2_RC_
,91,100,0,6,0,ARMING_
91,0,0,0,6,0,
91.0,0,0,0,1,1544,REQUIRE
91.0,1,0,3,4,0,ACCTHRESH
91.0,2,0,6,1,30464,RUDDER
91.0,3,0,7,3,0,MIS_ITEMS
91.0,4,0,9,3,0,OPTIONS
91.0,5,0,10,2,0,MAGTHRESH
91.0,6,0,13,3,0,SKIPCHK
,92,45,0,6,0,RELAY
92,0,0,7,6,1,1_
92.0,0,0,1,1,4,FUNCTION
92.0,1,0,2,2,0,PIN
92.0,2,0,3,1,0,DEFAULT
92.0,3,0,4,1,0,INVERTED
92,1,0,8,6,1,2_
92.1,0,0,1,1,4,FUNCTION
92.1,1,0,2,2,0,PIN
92.1,2,0,3,1,0,DEFAULT
92.1,3,0,4,1,0,INVERTED
92,2,0,9,6,1,3_
92.2,0,0,1,1,4,FUNCTION
92.2,1,0,2,2,0,PIN
92.2,2,0,3,1,0,DEFAULT
92.2,3,0,4,1,0,INVERTED
92,3,0,10,6,1,4_
92.3,0,0,1,1,4,FUNCTION
92.3,1,0,2,2,0,PIN
92.3,2,0,3,1,0,DEFAULT
92.3,3,0,4,1,0,INVERTED
92,4,0,11,6,1,5_
92.4,0,0,1,1,4,FUNCTION
92.4,1,0,2,2,0,PIN
92.4,2,0,3,1,0,DEFAULT
92.4,3,0,4,1,0,INVERTED
92,5,0,12,6,1,6_
92.5,0,0,1,1,4,FUNCTION
92.5,1,0,2,2,0,PIN
92.5,2,0,3,1,0,DEFAULT
92.5,3,0,4,1,0,INVERTED
,93,99,0,6,0,CHUTE_
93,0,0,0,1,4,ENABLED
93,1,0,1,1,0,TYPE
93,2,0,2,2,0,SERVO_ON
93,3,0,3,2,0,SERVO_OFF
93,4,0,4,2,0,ALT_MIN
93,5,0,5,2,0,DELAY_MS
93,6,0,6,4,0,CRT_SINK
93,7,0,7,3,0,OPTIONS
,94,71,0,6,0,RNGFND
94,0,0,25,6,1,1_
94.0,0,0,1,1,4,TYPE
94.0,1,0,2,1,0,PIN
94.0,2,0,3,4,0,SCALING
94.0,3,0,4,4,0,OFFSET
94.0,4,0,5,1,0,FUNCTION
94.0,5,0,6,4,0,MIN
94.0,6,0,7,4,0,MAX
94.0,7,0,8,1,0,STOP_PIN
94.0,8,0,10,1,0,RMETRIC
94.0,9,0,11,2,0,PWRRNG
94.0,10,0,12,4,0,GNDCLR
94.0,11,0,23,1,0,ADDR
94.0,12,0,49,5,0,POS
94.0,13,0,53,1,0,ORIENT
94,1,0,57,6,18,1_
94,2,0,27,6,1,2_
94.2,0,0,1,1,4,TYPE
94.2,1,0,2,1,0,PIN
94.2,2,0,3,4,0,SCALING
94.2,3,0,4,4,0,OFFSET
94.2,4,0,5,1,0,FUNCTION
94.2,5,0,6,4,0,MIN
94.2,6,0,7,4,0,MAX
94.2,7,0,8,1,0,STOP_PIN
94.2,8,0,10,1,0,RMETRIC
94.2,9,0,11,2,0,PWRRNG
94.2,10,0,12,4,0,GNDCLR
94.2,11,0,23,1,0,ADDR
94.2,12,0,49,5,0,POS
94.2,13,0,53,1,0,ORIENT
94,3,0,58,6,18,2_
94,4,0,29,6,1,3_
94.4,0,0,1,1,4,TYPE
94.4,1,0,2,1,0,PIN
94.4,2,0,3,4,0,SCALING
94.4,3,0,4,4,0,OFFSET
94.4,4,0,5,1,0,FUNCTION
94.4,5,0,6,4,0,MIN
94.4,6,0,7,4,0,MAX
94.4,7,0,8,1,0,STOP_PIN
94.4,8,0,10,1,0,RMETRIC
94.4,9,0,11,2,0,PWRRNG
94.4,10,0,12,4,0,GNDCLR
94.4,11,0,23,1,0,ADDR
94.4,12,0,49,5,0,POS
94.4,13,0,53,1,0,ORIENT
94,5,0,59,6,18,3_
94,6,0,31,6,1,4_
94.6,0,0,1,1,4,TYPE
94.6,1,0,2,1,0,PIN
94.6,2,0,3,4,0,SCALING
94.6,3,0,4,4,0,OFFSET
94.6,4,0,5,1,0,FUNCTION
94.6,5,0,6,4,0,MIN
94.6,6,0,7,4,0,MAX
94.6,7,0,8,1,0,STOP_PIN
94.6,8,0,10,1,0,RMETRIC
94.6,9,0,11,2,0,PWRRNG
94.6,10,0,12,4,0,GNDCLR
94.6,11,0,23,1,0,ADDR
94.6,12,0,49,5,0,POS
94.6,13,0,53,1,0,ORIENT
94,7,0,60,6,18,4_
94,8,0,33,6,1,5_
94.8,0,0,1,1,4,TYPE
94.8,1,0,2,1,0,PIN
94.8,2,0,3,4,0,SCALING
94.8,3,0,4,4,0,OFFSET
94.8,4,0,5,1,0,FUNCTION
94.8,5,0,6,4,0,MIN
94.8,6,0,7,4,0,MAX
94.8,7,0,8,1,0,STOP_PIN
94.8,8,0,10,1,0,RMETRIC
94.8,9,0,11,2,0,PWRRNG
94.8,10,0,12,4,0,GNDCLR
94.8,11,0,23,1,0,ADDR
94.8,12,0,49,5,0,POS
94.8,13,0,53,1,0,ORIENT
94,9,0,34,6,18,5_
94,10,0,35,6,1,6_
94.10,0,0,1,1,4,TYPE
94.10,1,0,2,1,0,PIN
94.10,2,0,3,4,0,SCALING
94.10,3,0,4,4,0,OFFSET
94.10,4,0,5,1,0,FUNCTION
94.10,5,0,6,4,0,MIN
94.10,6,0,7,4,0,MAX
94.10,7,0,8,1,0,STOP_PIN
94.10,8,0,10,1,0,RMETRIC
94.10,9,0,11,2,0,PWRRNG
94.10,10,0,12,4,0,GNDCLR
94.10,11,0,23,1,0,ADDR
94.10,12,0,49,5,0,POS
94.10,13,0,53,1,0,ORIENT
94,11,0,36,6,18,6_
94,12,0,37,6,1,7_
94.12,0,0,1,1,4,TYPE
94.12,1,0,2,1,0,PIN
94.12,2,0,3,4,0,SCALING
94.12,3,0,4,4,0,OFFSET
94.12,4,0,5,1,0,FUNCTION
94.12,5,0,6,4,0,MIN
94.12,6,0,7,4,0,MAX
94.12,7,0,8,1,0,STOP_PIN
94.12,8,0,10,1,0,RMETRIC
94.12,9,0,11,2,0,PWRRNG
94.12,10,0,12,4,0,GNDCLR
94.12,11,0,23,1,0,ADDR
94.12,12,0,49,5,0,POS
94.12,13,0,53,1,0,ORIENT
94,13,0,38,6,18,7_
94,14,0,39,6,1,8_
94.14,0,0,1,1,4,TYPE
94.14,1,0,2,1,0,PIN
94.14,2,0,3,4,0,SCALING
94.14,3,0,4,4,0,OFFSET
94.14,4,0,5,1,0,FUNCTION
94.14,5,0,6,4,0,MIN
94.14,6,0,7,4,0,MAX
94.14,7,0,8,1,0,STOP_PIN
94.14,8,0,10,1,0,RMETRIC
94.14,9,0,11,2,0,PWRRNG
94.14,10,0,12,4,0,GNDCLR
94.14,11,0,23,1,0,ADDR
94.14,12,0,49,5,0,POS
94.14,13,0,53,1,0,ORIENT
94,15,0,40,6,18,8_
94,16,0,41,6,1,9_
94.16,0,0,1,1,4,TYPE
94.16,1,0,2,1,0,PIN
94.16,2,0,3,4,0,SCALING
94.16,3,0,4,4,0,OFFSET
94.16,4,0,5,1,0,FUNCTION
94.16,5,0,6,4,0,MIN
94.16,6,0,7,4,0,MAX
94.16,7,0,8,1,0,STOP_PIN
94.16,8,0,10,1,0,RMETRIC
94.16,9,0,11,2,0,PWRRNG
94.16,10,0,12,4,0,GNDCLR
94.16,11,0,23,1,0,ADDR
94.16,12,0,49,5,0,POS
94.16,13,0,53,1,0,ORIENT
94,17,0,42,6,18,9_
94,18,0,43,6,1,A_
94.18,0,0,1,1,4,TYPE
94.18,1,0,2,1,0,PIN
94.18,2,0,3,4,0,SCALING
94.18,3,0,4,4,0,OFFSET
94.18,4,0,5,1,0,FUNCTION
94.18,5,0,6,4,0,MIN
94.18,6,0,7,4,0,MAX
94.18,7,0,8,1,0,STOP_PIN
94.18,8,0,10,1,0,RMETRIC
94.18,9,0,11,2,0,PWRRNG
94.18,10,0,12,4,0,GNDCLR
94.18,11,0,23,1,0,ADDR
94.18,12,0,49,5,0,POS
94.18,13,0,53,1,0,ORIENT
94,19,0,44,6,18,A_
,95,79,0,1,0,RNGFND_LANDING
,96,72,0,6,0,TERRAIN_
96,0,0,0,1,4,ENABLE
96,1,0,1,2,0,SPACING
96,2,0,2,2,0,OPTIONS
96,3,0,3,4,0,MARGIN
96,4,0,4,4,0,OFS_MAX
96,5,0,5,2,0,CACHE_SZ
,97,163,0,6,0,ADSB_
97,0,0,0,1,4,TYPE
97,1,0,2,2,0,LIST_MAX
97,2,0,3,3,0,LIST_RADIUS
97,3,0,4,3,0,ICAO_ID
97,4,0,5,1,0,EMIT_TYPE
97,5,0,6,1,0,LEN_WIDTH
97,6,0,7,1,0,OFFSET_LAT
97,7,0,8,1,0,OFFSET_LON
97,8,0,9,1,0,RF_SELECT
97,9,0,10,2,0,SQUAWK
97,10,0,11,1,0,RF_CAPABLE
97,11,0,12,2,0,LIST_ALT
97,12,0,13,3,0,ICAO_SPECL
97,13,0,14,1,0,LOG
97,14,0,15,3,0,OPTIONS
,98,5,0,6,0,AVD_
98,0,0,1,1,4,ENABLE
98,1,0,2,1,0,F_ACTION
98,2,0,3,1,0,W_ACTION
98,3,0,4,1,0,F_RCVRY
98,4,0,5,1,0,OBS_MAX
98,5,0,6,1,0,W_TIME
98,6,0,7,1,0,F_TIME
98,7,0,8,4,0,W_DIST_XY
98,8,0,9,2,0,F_DIST_XY
98,9,0,10,4,0,W_DIST_Z
98,10,0,11,2,0,F_DIST_Z
98,11,0,12,2,0,F_ALT_MIN
,99,205,0,6,0,Q_
99,0,0,1,1,4,ENABLE
99,1,0,2,6,18,M_
99,2,0,11,2,0,TRANSITION_MS
99,3,0,17,6,2,P
99.3,0,0,2,6,1,_D_POS_
99.3.0,0,0,0,4,128,P
99.3,1,0,5,6,1,_NE_POS_
99.3.1,0,0,0,4,128,P
99.3,2,0,7,4,0,_ANGLE_MAX
99.3,3,0,10,4,0,_JERK_NE
99.3,4,0,11,4,0,_JERK_D
99.3,5,0,12,6,1,_D_VEL_
99.3.5,0,0,0,4,128,P
99.3.5,1,0,1,4,128,I
99.3.5,2,0,2,4,128,IMAX
99.3.5,3,0,3,4,128,FLTE
99.3.5,4,0,4,4,128,D
99.3.5,5,0,5,4,128,FLTD
99.3.5,6,0,6,4,128,FF
99.3,6,0,13,6,1,_D_ACC_
99.3.6,0,0,0,4,128,P
99.3.6,1,0,1,4,128,I
99.3.6,2,0,2,4,128,D
99.3.6,3,0,4,4,128,FF
99.3.6,4,0,5,4,128,IMAX
99.3.6,5,0,9,4,128,FLTT
99.3.6,6,0,10,4,128,FLTE
99.3.6,7,0,11,4,128,FLTD
99.3.6,8,0,12,4,128,SMAX
99.3.6,9,0,13,4,0,PDMX
99.3.6,10,0,14,4,128,D_FF
99.3.6,11,0,15,1,0,NTF
99.3.6,12,0,16,1,0,NEF
99.3,7,0,14,6,1,_NE_VEL_
99.3.7,0,0,0,4,128,P
99.3.7,1,0,1,4,128,I
99.3.7,2,0,2,4,128,IMAX
99.3.7,3,0,3,4,128,FLTE
99.3.7,4,0,4,4,128,D
99.3.7,5,0,5,4,128,FLTD
99.3.7,6,0,6,4,128,FF
99,4,0,18,4,0,PILOT_SPD_UP
99,5,0,60,4,0,PILOT_SPD_DN
99,6,0,19,4,0,PILOT_ACCEL_Z
99,7,0,20,6,2,WP_
99.7,0,0,10,1,0,RFND_USE
99.7,1,0,11,4,0,JERK
99.7,2,0,12,4,0,TER_MARGIN
99.7,3,0,14,4,0,SPD
99.7,4,0,15,4,0,RADIUS_M
99.7,5,0,16,4,0,SPD_UP
99.7,6,0,17,4,0,SPD_DN
99.7,7,0,18,4,0,ACC
99.7,8,0,19,4,0,ACC_Z
99.7,9,0,20,4,0,ACC_CNR
99,8,0,21,2,0,RC_SPEED
99,9,0,24,4,0,ASSIST_SPEED
99,10,0,26,4,0,LAND_FINAL_SPD
99,11,0,27,4,0,LAND_FINAL_ALT
99,12,0,29,1,0,TRAN_PIT_MAX
99,13,0,46,1,0,FRAME_CLASS
99,14,0,31,1,0,FRAME_TYPE
99,15,0,32,4,0,VFWD_GAIN
99,16,0,35,2,0,RTL_ALT
99,17,0,36,1,0,RTL_MODE
99,18,0,40,1,0,GUIDED_MODE
99,19,0,42,1,0,ESC_CAL
99,20,0,43,4,0,VFWD_ALT
99,21,0,44,1,0,LAND_ICE_CUT
99,22,0,45,1,0,ASSIST_ANGLE
99,23,0,47,2,0,ASSIST_OPTIONS
99,24,0,57,1,0,MAV_TYPE
99,25,0,58,3,0,OPTIONS
99,26,0,59,6,1,
99.26,0,0,1,4,0,TRANS_DECEL
99.26,1,0,2,6,2,LOIT_
99.26.1,0,0,1,4,0,ANG_MAX
99.26.1,1,0,6,4,0,BRK_DELAY
99.26.1,2,0,7,1,0,OPTIONS
99.26.1,3,0,8,4,0,SPEED_MS
99.26.1,4,0,9,4,0,ACC_MAX_M
99.26.1,5,0,10,4,0,BRK_ACC_M
99.26.1,6,0,11,4,0,BRK_JRK_M
99.26,2,0,4,4,0,TRIM_PITCH
99.26,3,0,6,6,1,AUTOTUNE_
99.26.3,0,0,1,1,0,AXES
99.26.3,1,0,2,4,0,AGGR
99.26.3,2,0,3,4,0,MIN_D
99.26.3,3,0,4,4,0,GMBK
99.26,4,0,7,4,0,FW_LND_APR_RAD
99.26,5,0,8,2,0,TRANS_FAIL
99.26,6,0,10,4,0,THROTTLE_EXPO
99.26,7,0,11,4,0,ACRO_RLL_RATE
99.26,8,0,12,4,0,ACRO_PIT_RATE
99.26,9,0,13,4,0,ACRO_YAW_RATE
99.26,10,0,14,4,0,TKOFF_FAIL_SCL
99.26,11,0,15,4,0,TKOFF_ARSP_LIM
99.26,12,0,16,2,0,ASSIST_ALT
99.26,13,0,19,4,0,ASSIST_DELAY
99.26,14,0,20,4,0,FWD_MANTHR_MAX
99.26,15,0,26,6,1,TAILSIT_
99.26.15,0,0,1,1,4,ENABLE
99.26.15,1,0,2,1,0,ANGLE
99.26.15,2,0,3,1,0,ANG_VT
99.26.15,3,0,4,1,0,INPUT
99.26.15,4,0,7,4,0,VFGAIN
99.26.15,5,0,8,4,0,VHGAIN
99.26.15,6,0,9,4,0,VHPOW
99.26.15,7,0,10,4,0,GSCMAX
99.26.15,8,0,11,4,0,RLL_MX
99.26.15,9,0,12,2,0,MOTMX
99.26.15,10,0,13,2,0,GSCMSK
99.26.15,11,0,14,4,0,GSCMIN
99.26.15,12,0,15,4,0,DSKLD
99.26.15,13,0,16,4,0,RAT_FW
99.26.15,14,0,17,4,0,RAT_VT
99.26.15,15,0,18,4,0,THR_VT
99.26.15,16,0,19,4,0,VT_R_P
99.26.15,17,0,20,4,0,VT_P_P
99.26.15,18,0,21,4,0,VT_Y_P
99.26.15,19,0,22,4,0,MIN_VO
99.26,16,0,27,6,1,TILT_
99.26.16,0,0,1,1,4,ENABLE
99.26.16,1,0,2,2,0,MASK
99.26.16,2,0,3,2,0,RATE_UP
99.26.16,3,0,4,1,0,MAX
99.26.16,4,0,5,1,0,TYPE
99.26.16,5,0,6,2,0,RATE_DN
99.26.16,6,0,7,4,0,YAW_ANGLE
99.26.16,7,0,8,4,0,FIX_ANGLE
99.26.16,8,0,9,4,0,FIX_GAIN
99.26.16,9,0,10,4,0,WING_FLAP
99.26,17,0,28,2,0,BACKTRANS_MS
99.26,18,0,29,1,0,TRANS_FAIL_ACT
99.26,19,0,30,6,2,WVANE_
99.26.19,0,0,1,1,4,ENABLE
99.26.19,1,0,2,4,0,GAIN
99.26.19,2,0,3,4,0,ANG_MIN
99.26.19,3,0,4,4,0,HGT_MIN
99.26.19,4,0,5,4,0,SPD_MAX
99.26.19,5,0,6,4,0,VELZ_MAX
99.26.19,6,0,7,1,0,TAKEOFF
99.26.19,7,0,8,1,0,LAND
99.26.19,8,0,9,2,0,OPTIONS
99.26,20,0,31,4,0,LAND_ALTCHG
99.26,21,0,32,4,0,NAVALT_MIN
99.26,22,0,33,6,1,PLT_Y_
99.26.22,0,0,1,4,128,RATE
99.26.22,1,0,2,4,128,EXPO
99.26.22,2,0,3,4,128,RATE_TC
99.26,23,0,34,2,0,RTL_ALT_MIN
99.26,24,0,35,4,0,FWD_THR_GAIN
99.26,25,0,36,4,0,FWD_PIT_LIM
99.26,26,0,37,1,0,FWD_THR_USE
99.26,27,0,38,4,0,BCK_PIT_LIM
99.26,28,0,39,4,0,APPROACH_DIST
99.26,29,0,40,2,0,TKOFF_RPM_MIN
99.26,30,0,41,2,0,TKOFF_RPM_MAX
99.26,31,0,42,3,0,THRST_LOSS_OPT
,100,199,0,6,0,TUNE_
100,0,0,1,2,0,PARAM
100,1,0,0,6,0,
100.1,0,0,1,1,0,CHAN
100.1,1,0,2,2,0,CHAN_MIN
100.1,2,0,3,2,0,CHAN_MAX
100.1,3,0,4,1,0,SELECTOR
100.1,4,0,5,4,0,RANGE
100.1,5,0,6,1,0,MODE_REVERT
100.1,6,0,7,4,0,ERR_THRESH
,101,108,0,6,2,Q_A_
101,0,0,0,6,0,
101.0,0,0,5,1,0,RATE_FF_ENAB
101.0,1,0,12,1,0,ANGLE_BOOST
101.0,2,0,13,6,1,ANG_RLL_
101.0.2,0,0,0,4,128,P
101.0,3,0,14,6,1,ANG_PIT_
101.0.3,0,0,0,4,128,P
101.0,4,0,15,6,1,ANG_YAW_
101.0.4,0,0,0,4,128,P
101.0,5,0,16,4,0,ANG_LIM_TC
101.0,6,0,17,4,0,RATE_R_MAX
101.0,7,0,18,4,0,RATE_P_MAX
101.0,8,0,19,4,0,RATE_Y_MAX
101.0,9,0,20,4,0,INPUT_TC
101.0,10,0,21,4,0,LAND_R_MULT
101.0,11,0,22,4,0,LAND_P_MULT
101.0,12,0,23,4,0,LAND_Y_MULT
101.0,13,0,24,4,0,ANGLE_MAX
101.0,14,0,25,4,0,RATE_WPY_MAX
101.0,15,0,26,4,0,ACC_Y_MAX
101.0,16,0,27,4,0,ACC_R_MAX
101.0,17,0,28,4,0,ACC_P_MAX
101,1,0,1,6,1,RAT_RLL_
101.1,0,0,0,4,128,P
101.1,1,0,1,4,128,I
101.1,2,0,2,4,128,D
101.1,3,0,4,4,128,FF
101.1,4,0,5,4,128,IMAX
101.1,5,0,9,4,128,FLTT
101.1,6,0,10,4,128,FLTE
101.1,7,0,11,4,128,FLTD
101.1,8,0,12,4,128,SMAX
101.1,9,0,13,4,0,PDMX
101.1,10,0,14,4,128,D_FF
101.1,11,0,15,1,0,NTF
101.1,12,0,16,1,0,NEF
101,2,0,2,6,1,RAT_PIT_
101.2,0,0,0,4,128,P
101.2,1,0,1,4,128,I
101.2,2,0,2,4,128,D
101.2,3,0,4,4,128,FF
101.2,4,0,5,4,128,IMAX
101.2,5,0,9,4,128,FLTT
101.2,6,0,10,4,128,FLTE
101.2,7,0,11,4,128,FLTD
101.2,8,0,12,4,128,SMAX
101.2,9,0,13,4,0,PDMX
101.2,10,0,14,4,128,D_FF
101.2,11,0,15,1,0,NTF
101.2,12,0,16,1,0,NEF
101,3,0,3,6,1,RAT_YAW_
101.3,0,0,0,4,128,P
101.3,1,0,1,4,128,I
101.3,2,0,2,4,128,D
101.3,3,0,4,4,128,FF
101.3,4,0,5,4,128,IMAX
