name,key,idx,group_element,type,default
AFS_AMSL_LIMIT,118,0,8,3,0
AFS_AMSL_ERR_GPS,118,0,9,3,-1
AFS_QNH_PRESSURE,118,0,10,4,0
AFS_MAX_GPS_LOSS,118,0,13,1,0
AFS_MAX_COM_LOSS,118,0,14,1,0
AFS_GEOFENCE,118,0,15,1,1
AFS_RC,118,0,16,1,1
AFS_RC_MAN_ONLY,118,0,17,1,1
AFS_DUAL_LOSS,118,0,18,1,1
AFS_RC_FAIL_TIME,118,0,19,4,0
AFS_MAX_RANGE,118,0,20,2,0
AFS_OPTIONS,118,0,21,2,0
AFS_GCS_TIMEOUT,118,0,22,4,10
FLOW_TYPE,119,0,0,1,0
FLOW_FXSCALER,119,0,1,2,0
FLOW_FYSCALER,119,0,2,2,0
FLOW_ORIENT_YAW,119,0,3,2,0
FLOW_POS_X,119,0,4,5,0
FLOW_POS_X,119,1,4,4,0
FLOW_POS_Y,119,2,4,4,0
FLOW_POS_Z,119,3,4,4,0
FLOW_ADDR,119,0,5,1,0
FLOW_OPTIONS,119,0,7,2,0
MIS_TOTAL,120,0,0,2,0
MIS_RESTART,120,0,1,1,0
MIS_OPTIONS,120,0,2,2,0
RALLY_TOTAL,121,0,0,1,0
RALLY_LIMIT_KM,121,0,1,4,5
RALLY_INCL_HOME,121,0,2,1,0
EK2_ENABLE,122,0,0,1,0
EK2_GPS_TYPE,122,0,1,1,0
EK2_VELNE_M_NSE,122,0,2,4,0.5
EK2_VELD_M_NSE,122,0,3,4,0.699999988
EK2_VEL_I_GATE,122,0,4,2,500
EK2_POSNE_M_NSE,122,0,5,4,1
EK2_POS_I_GATE,122,0,6,2,500
EK2_GLITCH_RAD,122,0,7,1,25
EK2_ALT_SOURCE,122,0,9,1,0
EK2_ALT_M_NSE,122,0,10,4,3
EK2_HGT_I_GATE,122,0,11,2,500
EK2_HGT_DELAY,122,0,12,2,60
EK2_MAG_M_NSE,122,0,13,4,0.0500000007
EK2_MAG_CAL,122,0,14,1,0
EK2_MAG_I_GATE,122,0,15,2,300
EK2_EAS_M_NSE,122,0,16,4,1.39999998
EK2_EAS_I_GATE,122,0,17,2,400
EK2_RNG_M_NSE,122,0,18,4,0.5
EK2_RNG_I_GATE,122,0,19,2,500
EK2_MAX_FLOW,122,0,20,4,2.5
EK2_FLOW_M_NSE,122,0,21,4,0.150000006
EK2_FLOW_I_GATE,122,0,22,2,500
EK2_FLOW_DELAY,122,0,23,1,10
EK2_GYRO_P_NSE,122,0,24,4,0.0299999993
EK2_ACC_P_NSE,122,0,25,4,0.600000024
EK2_GBIAS_P_NSE,122,0,26,4,9.99999975e-05
EK2_GSCL_P_NSE,122,0,27,4,0.000500000024
EK2_ABIAS_P_NSE,122,0,28,4,0.00499999989
EK2_WIND_P_NSE,122,0,30,4,0.100000001
EK2_WIND_PSCALE,122,0,31,4,0.5
EK2_GPS_CHECK,122,0,32,1,31
EK2_IMU_MASK,122,0,33,1,3
EK2_CHECK_SCALE,122,0,34,2,150
EK2_NOAID_M_NSE,122,0,35,4,10
EK2_YAW_M_NSE,122,0,37,4,0.5
EK2_YAW_I_GATE,122,0,38,2,300
EK2_TAU_OUTPUT,122,0,39,1,25
EK2_MAGE_P_NSE,122,0,40,4,0.00100000005
EK2_MAGB_P_NSE,122,0,41,4,9.99999975e-05
EK2_RNG_USE_HGT,122,0,42,1,-1
EK2_TERR_GRAD,122,0,43,4,0.100000001
EK2_BCN_M_NSE,122,0,44,4,1
EK2_BCN_I_GTE,122,0,45,2,500
EK2_BCN_DELAY,122,0,46,1,50
EK2_RNG_USE_SPD,122,0,47,4,2
EK2_MAG_MASK,122,0,48,1,0
EK2_OGN_HGT_MASK,122,0,49,1,0
EK2_FLOW_USE,122,0,51,1,2
EK2_MAG_EF_LIM,122,0,52,2,50
EK2_HRT_FILT,122,0,53,4,2
EK2_GSF_RUN_MASK,122,0,54,1,3
EK2_GSF_USE_MASK,122,0,55,1,3
EK2_GSF_RST_MAX,122,0,57,1,2
EK2_OPTIONS,122,0,58,3,0
EK3_ENABLE,123,0,0,1,1
EK3_VELNE_M_NSE,123,0,2,4,0.5
EK3_VELD_M_NSE,123,0,3,4,0.699999988
EK3_VEL_I_GATE,123,0,4,2,500
EK3_POSNE_M_NSE,123,0,5,4,0.5
EK3_POS_I_GATE,123,0,6,2,500
EK3_GLITCH_RAD,123,0,7,1,25
EK3_ALT_M_NSE,123,0,10,4,3
EK3_HGT_I_GATE,123,0,11,2,500
EK3_HGT_DELAY,123,0,12,2,60
EK3_MAG_M_NSE,123,0,13,4,0.0500000007
EK3_MAG_CAL,123,0,14,1,0
EK3_MAG_I_GATE,123,0,15,2,300
EK3_EAS_M_NSE,123,0,16,4,1.39999998
EK3_EAS_I_GATE,123,0,17,2,400
EK3_RNG_M_NSE,123,0,18,4,0.5
EK3_RNG_I_GATE,123,0,19,2,500
EK3_FLOW_MAX,123,0,20,4,2.5
EK3_FLOW_M_NSE,123,0,21,4,0.150000006
EK3_FLOW_I_GATE,123,0,22,2,500
EK3_FLOW_DELAY,123,0,23,1,10
EK3_GYRO_P_NSE,123,0,24,4,0.0149999997
EK3_ACC_P_NSE,123,0,25,4,0.349999994
EK3_GBIAS_P_NSE,123,0,26,4,0.00100000005
EK3_ABIAS_P_NSE,123,0,28,4,0.0199999996
EK3_WIND_P_NSE,123,0,30,4,0.100000001
EK3_WIND_PSCALE,123,0,31,4,1
EK3_GPS_CHECK,123,0,32,1,31
EK3_IMU_MASK,123,0,33,1,3
EK3_CHECK_SCALE,123,0,34,2,150
EK3_NOAID_M_NSE,123,0,35,4,10
EK3_BETA_MASK,123,0,36,1,0
EK3_YAW_M_NSE,123,0,37,4,0.5
EK3_YAW_I_GATE,123,0,38,2,300
EK3_TAU_OUTPUT,123,0,39,1,25
EK3_MAGE_P_NSE,123,0,40,4,0.00100000005
EK3_MAGB_P_NSE,123,0,41,4,9.99999975e-05
EK3_RNG_USE_HGT,123,0,42,1,-1
EK3_TERR_GRAD,123,0,43,4,0.100000001
EK3_BCN_M_NSE,123,0,44,4,1
EK3_BCN_I_GTE,123,0,45,2,500
EK3_BCN_DELAY,123,0,46,1,50
EK3_RNG_USE_SPD,123,0,47,4,2
EK3_ACC_BIAS_LIM,123,0,48,4,1
EK3_MAG_MASK,123,0,49,1,0
EK3_OGN_HGT_MASK,123,0,50,1,0
EK3_VIS_VERR_MIN,123,0,51,4,0.100000001
EK3_VIS_VERR_MAX,123,0,52,4,0.899999976
EK3_WENC_VERR,123,0,53,4,0.100000001
EK3_FLOW_USE,123,0,54,1,2
EK3_HRT_FILT,123,0,55,4,2
EK3_MAG_EF_LIM,123,0,56,2,50
EK3_GSF_RUN_MASK,123,0,57,1,3
EK3_GSF_USE_MASK,123,0,58,1,3
EK3_GSF_RST_MAX,123,0,60,1,2
EK3_ERR_THRESH,123,0,61,4,0.200000003
EK3_AFFINITY,123,0,62,3,0
EK3_SRC1_POSXY,123,0,4223,1,3
EK3_SRC1_VELXY,123,0,8319,1,3
EK3_SRC1_POSZ,123,0,12415,1,1
EK3_SRC1_VELZ,123,0,16511,1,3
EK3_SRC1_YAW,123,0,20607,1,1
EK3_SRC2_POSXY,123,0,24703,1,0
EK3_SRC2_VELXY,123,0,28799,1,0
EK3_SRC2_POSZ,123,0,32895,1,1
EK3_SRC2_VELZ,123,0,36991,1,0
EK3_SRC2_YAW,123,0,41087,1,0
EK3_SRC3_POSXY,123,0,45183,1,0
EK3_SRC3_VELXY,123,0,49279,1,0
EK3_SRC3_POSZ,123,0,53375,1,1
EK3_SRC3_VELZ,123,0,57471,1,0
EK3_SRC3_YAW,123,0,61567,1,0
EK3_SRC_OPTIONS,123,0,65663,2,0
EK3_DRAG_BCOEF_X,123,0,191,4,0
EK3_DRAG_BCOEF_Y,123,0,255,4,0
EK3_DRAG_M_NSE,123,0,319,4,0.5
EK3_DRAG_MCOEF,123,0,383,4,0
EK3_OGNM_TEST_SF,123,0,447,4,2
EK3_GND_EFF_DZ,123,0,511,4,4
EK3_PRIMARY,123,0,575,1,0
EK3_LOG_LEVEL,123,0,639,1,0
EK3_GPS_VACC_MAX,123,0,703,4,0
EK3_OPTIONS,123,0,767,3,0
RSSI_TYPE,124,0,0,1,0
RSSI_ANA_PIN,124,0,1,1,-1
RSSI_PIN_LOW,124,0,2,4,0
RSSI_PIN_HIGH,124,0,3,4,5
RSSI_CHANNEL,124,0,4,1,0
RSSI_CHAN_LOW,124,0,5,2,1000
RSSI_CHAN_HIGH,124,0,6,2,2000
NTF_LED_BRIGHT,125,0,0,1,3
NTF_BUZZ_TYPES,125,0,1,1,5
NTF_LED_OVERRIDE,125,0,2,1,0
NTF_DISPLAY_TYPE,125,0,3,1,0
NTF_BUZZ_PIN,125,0,5,1,-1
NTF_LED_TYPES,125,0,6,3,123079
NTF_BUZZ_ON_LVL,125,0,7,1,1
NTF_BUZZ_VOLUME,125,0,8,1,100
NTF_LED_LEN,125,0,9,1,1
BTN_ENABLE,126,0,4033,1,0
BTN_PIN1,126,0,65,1,-1
BTN_PIN2,126,0,129,1,-1
BTN_PIN3,126,0,193,1,-1
BTN_PIN4,126,0,257,1,-1
BTN_REPORT_SEND,126,0,321,2,10
BTN_OPTIONS1,126,0,385,1,0
BTN_OPTIONS2,126,0,449,1,0
BTN_OPTIONS3,126,0,513,1,0
BTN_OPTIONS4,126,0,577,1,0
BTN_FUNC1,126,0,641,2,0
BTN_FUNC2,126,0,705,2,0
BTN_FUNC3,126,0,769,2,0
BTN_FUNC4,126,0,833,2,0
ICE_ENABLE,126,0,4034,1,0
ICE_STARTER_TIME,126,0,130,4,3
ICE_START_DELAY,126,0,194,4,2
ICE_RPM_THRESH,126,0,258,3,100
ICE_RPM_CHAN,126,0,578,1,0
ICE_START_PCT,126,0,642,1,5
ICE_IDLE_PCT,126,0,706,1,0
ICE_IDLE_RPM,126,0,770,2,-1
ICE_IDLE_DB,126,0,834,2,50
ICE_IDLE_SLEW,126,0,898,4,1
ICE_OPTIONS,126,0,962,2,0
ICE_STARTCHN_MIN,126,0,1026,2,0
ICE_REDLINE_RPM,126,0,1090,3,0
ICE_STRT_MX_RTRY,126,0,1282,1,0
SERVO1_MIN,126,0,4166,2,1100
SERVO1_MAX,126,0,8262,2,1900
SERVO1_TRIM,126,0,12358,2,1500
SERVO1_REVERSED,126,0,16454,1,0
SERVO1_FUNCTION,126,0,20550,2,0
SERVO2_MIN,126,0,4230,2,1100
SERVO2_MAX,126,0,8326,2,1900
SERVO2_TRIM,126,0,12422,2,1500
SERVO2_REVERSED,126,0,16518,1,0
SERVO2_FUNCTION,126,0,20614,2,0
SERVO3_MIN,126,0,4294,2,1100
SERVO3_MAX,126,0,8390,2,1900
SERVO3_TRIM,126,0,12486,2,1500
SERVO3_REVERSED,126,0,16582,1,0
SERVO3_FUNCTION,126,0,20678,2,0
SERVO4_MIN,126,0,4358,2,1100
SERVO4_MAX,126,0,8454,2,1900
SERVO4_TRIM,126,0,12550,2,1500
SERVO4_REVERSED,126,0,16646,1,0
SERVO4_FUNCTION,126,0,20742,2,0
SERVO5_MIN,126,0,4422,2,1100
SERVO5_MAX,126,0,8518,2,1900
SERVO5_TRIM,126,0,12614,2,1500
SERVO5_REVERSED,126,0,16710,1,0
SERVO5_FUNCTION,126,0,20806,2,0
SERVO6_MIN,126,0,4486,2,1100
SERVO6_MAX,126,0,8582,2,1900
SERVO6_TRIM,126,0,12678,2,1500
SERVO6_REVERSED,126,0,16774,1,0
SERVO6_FUNCTION,126,0,20870,2,0
SERVO7_MIN,126,0,4550,2,1100
SERVO7_MAX,126,0,8646,2,1900
SERVO7_TRIM,126,0,12742,2,1500
SERVO7_REVERSED,126,0,16838,1,0
SERVO7_FUNCTION,126,0,20934,2,0
SERVO8_MIN,126,0,4614,2,1100
SERVO8_MAX,126,0,8710,2,1900
SERVO8_TRIM,126,0,12806,2,1500
SERVO8_REVERSED,126,0,16902,1,0
SERVO8_FUNCTION,126,0,20998,2,0
SERVO9_MIN,126,0,4678,2,1100
SERVO9_MAX,126,0,8774,2,1900
SERVO9_TRIM,126,0,12870,2,1500
SERVO9_REVERSED,126,0,16966,1,0
SERVO9_FUNCTION,126,0,21062,2,0
SERVO10_MIN,126,0,4742,2,1100
SERVO10_MAX,126,0,8838,2,1900
SERVO10_TRIM,126,0,12934,2,1500
SERVO10_REVERSED,126,0,17030,1,0
SERVO10_FUNCTION,126,0,21126,2,0
SERVO11_MIN,126,0,4806,2,1100
SERVO11_MAX,126,0,8902,2,1900
SERVO11_TRIM,126,0,12998,2,1500
SERVO11_REVERSED,126,0,17094,1,0
SERVO11_FUNCTION,126,0,21190,2,0
SERVO12_MIN,126,0,4870,2,1100
SERVO12_MAX,126,0,8966,2,1900
SERVO12_TRIM,126,0,13062,2,1500
SERVO12_REVERSED,126,0,17158,1,0
SERVO12_FUNCTION,126,0,21254,2,0
SERVO13_MIN,126,0,4934,2,1100
SERVO13_MAX,126,0,9030,2,1900
SERVO13_TRIM,126,0,13126,2,1500
SERVO13_REVERSED,126,0,17222,1,0
SERVO13_FUNCTION,126,0,21318,2,0
SERVO14_MIN,126,0,4998,2,1100
SERVO14_MAX,126,0,9094,2,1900
SERVO14_TRIM,126,0,13190,2,1500
SERVO14_REVERSED,126,0,17286,1,0
SERVO14_FUNCTION,126,0,21382,2,0
SERVO15_MIN,126,0,5062,2,1100
SERVO15_MAX,126,0,9158,2,1900
SERVO15_TRIM,126,0,13254,2,1500
SERVO15_REVERSED,126,0,17350,1,0
SERVO15_FUNCTION,126,0,21446,2,0
SERVO16_MIN,126,0,5126,2,1100
SERVO16_MAX,126,0,9222,2,1900
SERVO16_TRIM,126,0,13318,2,1500
SERVO16_REVERSED,126,0,17414,1,0
SERVO16_FUNCTION,126,0,21510,2,0
SERVO_RATE,126,0,1158,2,50
SERVO_VOLZ_MASK,126,0,5318,3,0
SERVO_VOLZ_RANGE,126,0,9414,2,200
SERVO_SBUS_RATE,126,0,5382,2,50
SERVO_ROB_POSMIN,126,0,5510,3,0
SERVO_ROB_POSMAX,126,0,9606,3,4095
SERVO_FTW_MASK,126,0,5702,3,0
SERVO_FTW_RVMASK,126,0,9798,3,0
SERVO_FTW_POLES,126,0,13894,1,14
SERVO_DSHOT_RATE,126,0,1478,1,0
SERVO_DSHOT_ESC,126,0,1542,1,0
SERVO_GPIO_MASK,126,0,1670,3,0
SERVO_RC_FS_MSK,126,0,2822,3,0
SERVO_32_ENABLE,126,0,2758,1,0
SERVO17_MIN,126,0,5830,2,1100
SERVO17_MAX,126,0,9926,2,1900
SERVO17_TRIM,126,0,14022,2,1500
SERVO17_REVERSED,126,0,18118,1,0
SERVO17_FUNCTION,126,0,22214,2,0
SERVO18_MIN,126,0,5894,2,1100
SERVO18_MAX,126,0,9990,2,1900
SERVO18_TRIM,126,0,14086,2,1500
SERVO18_REVERSED,126,0,18182,1,0
SERVO18_FUNCTION,126,0,22278,2,0
SERVO19_MIN,126,0,5958,2,1100
SERVO19_MAX,126,0,10054,2,1900
SERVO19_TRIM,126,0,14150,2,1500
SERVO19_REVERSED,126,0,18246,1,0
SERVO19_FUNCTION,126,0,22342,2,0
SERVO20_MIN,126,0,6022,2,1100
SERVO20_MAX,126,0,10118,2,1900
SERVO20_TRIM,126,0,14214,2,1500
SERVO20_REVERSED,126,0,18310,1,0
SERVO20_FUNCTION,126,0,22406,2,0
SERVO21_MIN,126,0,6086,2,1100
SERVO21_MAX,126,0,10182,2,1900
SERVO21_TRIM,126,0,14278,2,1500
SERVO21_REVERSED,126,0,18374,1,0
SERVO21_FUNCTION,126,0,22470,2,0
SERVO22_MIN,126,0,6150,2,1100
SERVO22_MAX,126,0,10246,2,1900
SERVO22_TRIM,126,0,14342,2,1500
SERVO22_REVERSED,126,0,18438,1,0
SERVO22_FUNCTION,126,0,22534,2,0
SERVO23_MIN,126,0,6214,2,1100
SERVO23_MAX,126,0,10310,2,1900
SERVO23_TRIM,126,0,14406,2,1500
SERVO23_REVERSED,126,0,18502,1,0
SERVO23_FUNCTION,126,0,22598,2,0
SERVO24_MIN,126,0,6278,2,1100
SERVO24_MAX,126,0,10374,2,1900
SERVO24_TRIM,126,0,14470,2,1500
SERVO24_REVERSED,126,0,18566,1,0
SERVO24_FUNCTION,126,0,22662,2,0
SERVO25_MIN,126,0,6342,2,1100
SERVO25_MAX,126,0,10438,2,1900
SERVO25_TRIM,126,0,14534,2,1500
SERVO25_REVERSED,126,0,18630,1,0
SERVO25_FUNCTION,126,0,22726,2,0
SERVO26_MIN,126,0,6406,2,1100
SERVO26_MAX,126,0,10502,2,1900
SERVO26_TRIM,126,0,14598,2,1500
SERVO26_REVERSED,126,0,18694,1,0
SERVO26_FUNCTION,126,0,22790,2,0
SERVO27_MIN,126,0,6470,2,1100
SERVO27_MAX,126,0,10566,2,1900
SERVO27_TRIM,126,0,14662,2,1500
SERVO27_REVERSED,126,0,18758,1,0
SERVO27_FUNCTION,126,0,22854,2,0
SERVO28_MIN,126,0,6534,2,1100
SERVO28_MAX,126,0,10630,2,1900
SERVO28_TRIM,126,0,14726,2,1500
SERVO28_REVERSED,126,0,18822,1,0
SERVO28_FUNCTION,126,0,22918,2,0
SERVO29_MIN,126,0,6598,2,1100
SERVO29_MAX,126,0,10694,2,1900
SERVO29_TRIM,126,0,14790,2,1500
SERVO29_REVERSED,126,0,18886,1,0
SERVO29_FUNCTION,126,0,22982,2,0
SERVO30_MIN,126,0,6662,2,1100
SERVO30_MAX,126,0,10758,2,1900
SERVO30_TRIM,126,0,14854,2,1500
SERVO30_REVERSED,126,0,18950,1,0
SERVO30_FUNCTION,126,0,23046,2,0
SERVO31_MIN,126,0,6726,2,1100
SERVO31_MAX,126,0,10822,2,1900
SERVO31_TRIM,126,0,14918,2,1500
SERVO31_REVERSED,126,0,19014,1,0
SERVO31_FUNCTION,126,0,23110,2,0
SERVO32_MIN,126,0,6790,2,1100
SERVO32_MAX,126,0,10886,2,1900
SERVO32_TRIM,126,0,14982,2,1500
SERVO32_REVERSED,126,0,19078,1,0
SERVO32_FUNCTION,126,0,23174,2,0
RC1_MIN,126,0,4167,2,1100
RC1_TRIM,126,0,8263,2,1500
RC1_MAX,126,0,12359,2,1900
RC1_REVERSED,126,0,16455,1,0
RC1_DZ,126,0,20551,2,0
RC1_OPTION,126,0,24647,2,0
RC2_MIN,126,0,4231,2,1100
RC2_TRIM,126,0,8327,2,1500
RC2_MAX,126,0,12423,2,1900
RC2_REVERSED,126,0,16519,1,0
RC2_DZ,126,0,20615,2,0
RC2_OPTION,126,0,24711,2,0
RC3_MIN,126,0,4295,2,1100
RC3_TRIM,126,0,8391,2,1500
RC3_MAX,126,0,12487,2,1900
RC3_REVERSED,126,0,16583,1,0
RC3_DZ,126,0,20679,2,0
RC3_OPTION,126,0,24775,2,0
RC4_MIN,126,0,4359,2,1100
RC4_TRIM,126,0,8455,2,1500
RC4_MAX,126,0,12551,2,1900
RC4_REVERSED,126,0,16647,1,0
RC4_DZ,126,0,20743,2,0
RC4_OPTION,126,0,24839,2,0
RC5_MIN,126,0,4423,2,1100
RC5_TRIM,126,0,8519,2,1500
RC5_MAX,126,0,12615,2,1900
RC5_REVERSED,126,0,16711,1,0
RC5_DZ,126,0,20807,2,0
RC5_OPTION,126,0,24903,2,0
RC6_MIN,126,0,4487,2,1100
RC6_TRIM,126,0,8583,2,1500
RC6_MAX,126,0,12679,2,1900
RC6_REVERSED,126,0,16775,1,0
RC6_DZ,126,0,20871,2,0
RC6_OPTION,126,0,24967,2,0
RC7_MIN,126,0,4551,2,1100
RC7_TRIM,126,0,8647,2,1500
RC7_MAX,126,0,12743,2,1900
RC7_REVERSED,126,0,16839,1,0
RC7_DZ,126,0,20935,2,0
RC7_OPTION,126,0,25031,2,0
RC8_MIN,126,0,4615,2,1100
RC8_TRIM,126,0,8711,2,1500
RC8_MAX,126,0,12807,2,1900
RC8_REVERSED,126,0,16903,1,0
RC8_DZ,126,0,20999,2,0
RC8_OPTION,126,0,25095,2,0
RC9_MIN,126,0,4679,2,1100
RC9_TRIM,126,0,8775,2,1500
RC9_MAX,126,0,12871,2,1900
RC9_REVERSED,126,0,16967,1,0
RC9_DZ,126,0,21063,2,0
RC9_OPTION,126,0,25159,2,0
RC10_MIN,126,0,4743,2,1100
RC10_TRIM,126,0,8839,2,1500
RC10_MAX,126,0,12935,2,1900
RC10_REVERSED,126,0,17031,1,0
RC10_DZ,126,0,21127,2,0
RC10_OPTION,126,0,25223,2,0
RC11_MIN,126,0,4807,2,1100
RC11_TRIM,126,0,8903,2,1500
RC11_MAX,126,0,12999,2,1900
RC11_REVERSED,126,0,17095,1,0
RC11_DZ,126,0,21191,2,0
RC11_OPTION,126,0,25287,2,0
RC12_MIN,126,0,4871,2,1100
RC12_TRIM,126,0,8967,2,1500
RC12_MAX,126,0,13063,2,1900
RC12_REVERSED,126,0,17159,1,0
RC12_DZ,126,0,21255,2,0
RC12_OPTION,126,0,25351,2,0
RC13_MIN,126,0,4935,2,1100
RC13_TRIM,126,0,9031,2,1500
RC13_MAX,126,0,13127,2,1900
RC13_REVERSED,126,0,17223,1,0
RC13_DZ,126,0,21319,2,0
RC13_OPTION,126,0,25415,2,0
RC14_MIN,126,0,4999,2,1100
RC14_TRIM,126,0,9095,2,1500
RC14_MAX,126,0,13191,2,1900
RC14_REVERSED,126,0,17287,1,0
RC14_DZ,126,0,21383,2,0
RC14_OPTION,126,0,25479,2,0
RC15_MIN,126,0,5063,2,1100
RC15_TRIM,126,0,9159,2,1500
RC15_MAX,126,0,13255,2,1900
RC15_REVERSED,126,0,17351,1,0
RC15_DZ,126,0,21447,2,0
RC15_OPTION,126,0,25543,2,0
RC16_MIN,126,0,5127,2,1100
RC16_TRIM,126,0,9223,2,1500
RC16_MAX,126,0,13319,2,1900
RC16_REVERSED,126,0,17415,1,0
RC16_DZ,126,0,21511,2,0
RC16_OPTION,126,0,25607,2,0
RC_OVERRIDE_TIME,126,0,2055,4,3
RC_OPTIONS,126,0,2119,3,32
RC_PROTOCOLS,126,0,2183,3,1
RC_FS_TIMEOUT,126,0,2247,4,1
SOAR_ENABLE,126,0,72,1,0
SOAR_VSPEED,126,0,136,4,0.699999988
SOAR_Q1,126,0,200,4,0.00100000005
SOAR_Q2,126,0,264,4,0.0299999993
SOAR_R,126,0,328,4,0.449999988
SOAR_DIST_AHEAD,126,0,392,4,5
SOAR_MIN_THML_S,126,0,456,2,20
SOAR_MIN_CRSE_S,126,0,520,2,10
SOAR_POLAR_CD0,126,0,584,4,0.0270000007
SOAR_POLAR_B,126,0,648,4,0.0309999995
SOAR_POLAR_K,126,0,712,4,25.6000004
SOAR_ALT_MAX,126,0,776,4,350
SOAR_ALT_MIN,126,0,840,4,50
SOAR_ALT_CUTOFF,126,0,904,4,250
SOAR_MAX_DRIFT,126,0,1032,4,-1
SOAR_MAX_RADIUS,126,0,1096,4,-1
SOAR_THML_BANK,126,0,1160,4,30
SOAR_THML_ARSPD,126,0,1288,4,0
SOAR_CRSE_ARSPD,126,0,1352,4,0
SOAR_THML_FLAP,126,0,1416,4,0
RUDD_DT_GAIN,126,0,9,1,10
MANUAL_RCMASK,126,0,10,3,0
HOME_RESET_ALT,126,0,11,1,0
FLIGHT_OPTIONS,126,0,13,3,0
TKOFF_ACCEL_CNT,126,0,15,1,1
LGR_ENABLE,126,0,656,1,0
LGR_STARTUP,126,0,144,1,0
LGR_DEPLOY_PIN,126,0,208,1,-1
LGR_DEPLOY_POL,126,0,272,1,0
LGR_WOW_PIN,126,0,336,1,-1
LGR_WOW_POL,126,0,400,1,0
LGR_DEPLOY_ALT,126,0,464,2,0
LGR_RETRACT_ALT,126,0,528,2,0
LGR_OPTIONS,126,0,592,2,3
DSPOILER_CROW_W1,126,0,17,1,0
DSPOILER_CROW_W2,126,0,18,1,0
TKOFF_TIMEOUT,126,0,19,1,0
DSPOILER_OPTS,126,0,20,1,3
DSPOILER_AILMTCH,126,0,21,1,100
FWD_BAT_VOLT_MAX,126,0,23,4,0
FWD_BAT_VOLT_MIN,126,0,24,4,0
FWD_BAT_IDX,126,0,25,1,0
FS_EKF_THRESH,126,0,26,4,0.800000012
RTL_CLIMB_MIN,126,0,27,2,0
GUIDED_P,126,0,4060,4,5000
GUIDED_I,126,0,92,4,0
GUIDED_D,126,0,156,4,0
GUIDED_FF,126,0,284,4,0
GUIDED_IMAX,126,0,348,4,10
GUIDED_FLTT,126,0,604,4,5
GUIDED_FLTE,126,0,668,4,5
GUIDED_FLTD,126,0,732,4,5
GUIDED_SMAX,126,0,796,4,0
GUIDED_PDMX,126,0,860,4,0
GUIDED_D_FF,126,0,924,4,0
GUIDED_NTF,126,0,988,1,0
GUIDED_NEF,126,0,1052,1,0
MAN_EXPO_ROLL,126,0,29,1,0
MAN_EXPO_PITCH,126,0,30,1,0
MAN_EXPO_RUDDER,126,0,31,1,0
ONESHOT_MASK,126,0,32,3,0
FOLL_ENABLE,126,0,97,1,0
FOLL_SYSID,126,0,225,2,0
FOLL_DIST_MAX,126,0,353,4,0
FOLL_OFS_TYPE,126,0,417,1,0
FOLL_OFS_X,126,0,481,5,0
FOLL_OFS_X,126,1,481,4,0
FOLL_OFS_Y,126,2,481,4,0
FOLL_OFS_Z,126,3,481,4,0
FOLL_YAW_BEHAVE,126,0,545,1,1
FOLL_POS_P,126,0,258657,4,0.100000001
FOLL_ALT_TYPE,126,0,673,1,0
FOLL_OPTIONS,126,0,737,2,0
FOLL_ACCEL_NE,126,0,801,4,5
FOLL_JERK_NE,126,0,865,4,10
FOLL_ACCEL_D,126,0,929,4,5
FOLL_JERK_D,126,0,993,4,10
FOLL_ACCEL_H,126,0,1057,4,360
FOLL_JERK_H,126,0,1121,4,720
FOLL_TIMEOUT,126,0,1185,4,3
AUTOTUNE_AXES,126,0,34,1,7
PLND_ENABLED,126,0,4067,1,0
PLND_TYPE,126,0,99,1,0
PLND_YAW_ALIGN,126,0,163,4,0
PLND_LAND_OFS_X,126,0,227,4,0
PLND_LAND_OFS_Y,126,0,291,4,0
PLND_EST_TYPE,126,0,355,1,1
PLND_ACC_P_NSE,126,0,419,4,2.5
PLND_CAM_POS_X,126,0,483,5,0
PLND_CAM_POS_X,126,1,483,4,0
PLND_CAM_POS_Y,126,2,483,4,0
PLND_CAM_POS_Z,126,3,483,4,0
PLND_BUS,126,0,547,1,-1
PLND_LAG,126,0,611,4,0.0199999996
PLND_XY_DIST_MAX,126,0,675,4,2.5
PLND_STRICT,126,0,739,1,1
PLND_RET_MAX,126,0,803,1,4
PLND_TIMEOUT,126,0,867,4,4
PLND_RET_BEHAVE,126,0,931,1,0
PLND_ALT_MIN,126,0,995,4,0.75
PLND_ALT_MAX,126,0,1059,4,8
PLND_OPTIONS,126,0,1123,2,0
RNGFND_LND_ORNT,126,0,36,1,25
FWD_BAT_THR_CUT,126,0,37,4,0
SID_AXIS,126,0,102,1,0
SID_MAGNITUDE,126,0,166,4,5
SID_F_START_HZ,126,0,230,4,0.5
SID_F_STOP_HZ,126,0,294,4,15
SID_T_FADE_IN,126,0,358,4,5
SID_T_REC,126,0,422,4,70
SID_T_FADE_OUT,126,0,486,4,1
SID_XY_CTRL_MUL,126,0,550,4,0.100000001
CLIMB_SLOPE_HGT,126,0,39,2,25
GUIDED_TIMEOUT,126,0,40,4,3
LAND_SLOPE_RCALC,127,0,1,4,2
LAND_ABORT_DEG,127,0,2,4,0
LAND_PITCH_DEG,127,0,3,4,0
LAND_FLARE_ALT,127,0,4,4,3
LAND_FLARE_SEC,127,0,5,4,2
LAND_PF_ALT,127,0,6,4,10
LAND_PF_SEC,127,0,7,4,6
LAND_PF_ARSPD,127,0,8,4,0
