#scurve
kind,t,tj,jm,a0,v0,p0,jt,at,vt,pt
decr,1068289229,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
incr,1068708659,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
decr,1068708659,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
incr,1069128090,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
decr,1069128090,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
incr,1069547520,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
decr,1069547520,3184315597,1090519040,0,0,1088421888,0,0,0,1088421888
incr,3184315597,1028443341,1090519040,0,0,1088421888,0,3201092813,1017370379,1088420702
decr,3184315597,1028443341,1090519040,0,0,1088421888,1090519040,3201092813,1017370379,1088420277
incr,3175926989,1028443341,1090519040,0,0,1088421888,1090519040,3192704205,994238550,1088421819
decr,3175926989,1028443341,1090519040,0,0,1088421888,0,3192704205,1004944874,1088421607
incr,0,1028443341,1090519040,0,0,1088421888,0,0,0,1088421888
decr,0,1028443341,1090519040,0,0,1088421888,1090519040,834615991,0,1088421888
incr,1028443341,1028443341,1090519040,0,0,1088421888,1090519040,1045220557,994238550,1088421957
decr,1028443341,1028443341,1090519040,0,0,1088421888,0,1045220556,1004944874,1088422169
incr,1036831949,1028443341,1090519040,0,0,1088421888,0,1053609165,1017370379,1088423074
decr,1036831949,1028443341,1090519040,0,0,1088421888,1090519040,1053609168,1017370378,1088423498
incr,1041865114,1028443341,1090519040,0,0,1088421888,1090519040,1058642331,1026557200,1088426288
decr,1041865114,1028443341,1090519040,0,0,1088421888,0,1058642330,1027645129,1088426925
incr,1045220557,1028443341,1090519040,0,0,1088421888,0,1061997773,1034147595,1088432648
decr,1045220557,1028443341,1090519040,0,0,1088421888,1090519040,1061997774,1034147594,1088433497
incr,1048576000,1028443341,1090519040,0,0,1088421888,1090519040,1065353216,1039915410,1088443202
decr,1048576000,1028443341,1090519040,0,0,1088421888,0,1065353214,1040323384,1088444265
incr,1050253722,1028443341,1090519040,0,0,1088421888,0,1067030937,1043878380,1088459000
decr,1050253722,1028443341,1090519040,0,0,1088421888,1090519040,1067030940,1043878382,1088460274
incr,1051931443,1028443341,1090519040,0,0,1088421888,1090519040,1068708660,1048104465,1088481088
decr,1051931443,1028443341,1090519040,0,0,1088421888,0,1068708659,1048376448,1088482574
incr,1053609165,1028443341,1090519040,0,0,1088421888,0,1070386381,1050924811,1088510516
decr,1053609165,1028443341,1090519040,0,0,1088421888,1090519040,1070386382,1050924810,1088512217
incr,1055286887,1028443341,1090519040,0,0,1088421888,1090519040,1072064104,1053708942,1088548334
decr,1055286887,1028443341,1090519040,0,0,1088421888,0,1072064101,1053844932,1088550247
incr,1056964608,1028443341,1090519040,0,0,1088421888,0,1073741823,1056964608,1088595589
decr,1056964608,1028443341,1090519040,0,0,1088421888,1090519040,1073741825,1056964608,1088597712
incr,1057803469,1028443341,1090519040,0,0,1088421888,1090519040,1074580686,1058692218,1088653328
decr,1057803469,1028443341,1090519040,0,0,1088421888,0,1074580684,1058760214,1088655665
incr,1058642330,1028443341,1090519040,0,0,1088421888,0,1075419545,1060655596,1088722603
decr,1058642330,1028443341,1090519040,0,0,1088421888,1090519040,1075419547,1060655597,1088725153
incr,1059481191,1028443341,1090519040,0,0,1088421888,1090519040,1076258408,1062718751,1088804461
decr,1059481191,1028443341,1090519040,0,0,1088421888,0,1076258405,1062786748,1088807223
incr,1060320051,1028443341,1090519040,0,0,1088421888,0,1077097266,1065017671,1088899950
decr,1060320051,1028443341,1090519040,0,0,1088421888,1090519040,1077097268,1065017672,1088902924
incr,1061158912,1028443341,1090519040,0,0,1088421888,1090519040,1077936129,1066384794,1089010118
decr,1061158912,1028443341,1090519040,0,0,1088421888,0,1077936128,1066418792,1089013305
incr,1061997773,1028443341,1090519040,0,0,1088421888,0,1078774989,1067702027,1089136016
decr,1061997773,1028443341,1090519040,0,0,1088421888,1090519040,1078774990,1067702028,1089139415
incr,1062836634,1028443341,1090519040,0,0,1088421888,1090519040,1079613851,1069069149,1089278691
decr,1062836634,1028443341,1090519040,0,0,1088421888,0,1079613849,1069103146,1089282303
incr,1063675495,1028443341,1090519040,0,0,1088421888,0,1080452710,1070554154,1089439192
decr,1063675495,1028443341,1090519040,0,0,1088421888,1090519040,1080452712,1070554155,1089443016
incr,1064514355,1028443341,1090519040,0,0,1088421888,1090519040,1081291571,1072089047,1089618566
decr,1064514355,1028443341,1090519040,0,0,1088421888,0,1081291570,1072123044,1089622603
incr,1065353216,1028443341,1090519040,0,0,1088421888,0,1082130431,1073741824,1089817864
decr,1065353216,1028443341,1090519040,0,0,1088421888,1090519040,1082130430,1073741821,1089822114
incr,1065772647,1028443341,1090519040,0,0,1088421888,1090519040,1082549864,1074593158,1090038134
decr,1065772647,1028443341,1090519040,0,0,1088421888,0,1082549862,1074610156,1090042596
incr,1066192077,1028443341,1090519040,0,0,1088421888,0,1082969292,1075503432,1090280424
decr,1066192077,1028443341,1090519040,0,0,1088421888,1090519040,1082969293,1075503431,1090285097
incr,1066611507,1028443341,1090519040,0,0,1088421888,1090519040,1083388723,1076438650,1090532411
decr,1066611507,1028443341,1090519040,0,0,1088421888,0,1083388723,1076455648,1090534854
incr,1067030938,1028443341,1090519040,0,0,1088421888,0,1083808153,1077432812,1090677149
decr,1067030938,1028443341,1090519040,0,0,1088421888,1090519040,1083808154,1077432811,1090679698
incr,1067450368,1028443341,1090519040,0,0,1088421888,1090519040,1084227584,1078451916,1090834469
decr,1067450368,1028443341,1090519040,0,0,1088421888,0,1084227584,1078468914,1090837125
incr,1067869799,1028443341,1090519040,0,0,1088421888,0,1084647014,1079529965,1091004898
decr,1067869799,1028443341,1090519040,0,0,1088421888,1090519040,1084647016,1079529964,1091007659
incr,1068289229,1028443341,1090519040,0,0,1088421888,1090519040,1085066446,1080632955,1091188956
decr,1068289229,1028443341,1090519040,0,0,1088421888,0,1085066444,1080649953,1091191824
incr,1068708659,1028443341,1090519040,0,0,1088421888,0,1085485874,1081794887,1091387172
decr,1068708659,1028443341,1090519040,0,0,1088421888,1090519040,1085485875,1081794885,1091390146
incr,1069128090,1028443341,1090519040,0,0,1088421888,1090519040,1085905307,1082556099,1091600067
decr,1069128090,1028443341,1090519040,0,0,1088421888,0,1085905305,1082564598,1091603148
incr,1069547520,1028443341,1090519040,0,0,1088421888,0,1086324735,1083179008,1091828166
decr,1069547520,1028443341,1090519040,0,0,1088421888,1090519040,1086324736,1083179007,1091831353
incr,3184315597,1048576000,1090519040,0,0,1088421888,1076945988,3183949092,992192520,1088421782
decr,3184315597,1048576000,1090519040,0,0,1088421888,1084722656,3207849512,1025088649,1088419198
incr,3175926989,1048576000,1090519040,0,0,1088421888,1061392652,3159581584,959069056,1088421884
decr,3175926989,1048576000,1090519040,0,0,1088421888,1088916959,3200659888,1008807460,1088421543
incr,0,1048576000,1090519040,0,0,1088421888,0,0,0,1088421888
decr,0,1048576000,1090519040,0,0,1088421888,1090519040,854526308,0,1088421888
incr,1028443341,1048576000,1090519040,0,0,1088421888,1061392652,1012097936,959069056,1088421892
decr,1028443341,1048576000,1090519040,0,0,1088421888,1088916956,1053176245,1008807464,1088422235
incr,1036831949,1048576000,1090519040,0,0,1088421888,1076945988,1036465444,992192520,1088421994
decr,1036831949,1048576000,1090519040,0,0,1088421888,1084722655,1060365864,1025088647,1088424578
incr,1041865114,1048576000,1090519040,0,0,1088421888,1084722656,1050162096,1010959832,1088422659
decr,1041865114,1048576000,1090519040,0,0,1088421888,1076945985,1063721308,1033900338,1088430554
incr,1045220557,1048576000,1090519040,0,0,1088421888,1088916959,1058858792,1024195906,1088424934
decr,1045220557,1048576000,1090519040,0,0,1088421888,1061392656,1065136753,1040242617,1088441212
incr,1048576000,1048576000,1090519040,0,0,1088421888,1090519040,1065353216,1033387844,1088430453
decr,1048576000,1048576000,1090519040,0,0,1088421888,0,1065353215,1043587166,1088457014
incr,1050253722,1048576000,1090519040,0,0,1088421888,1088916956,1068600429,1040803256,1088441216
decr,1050253722,1048576000,1090519040,0,0,1088421888,1061392668,1065461446,1046953505,1088478058
incr,1051931443,1048576000,1090519040,0,0,1088421888,1084722655,1071248148,1046015274,1088459219
decr,1051931443,1048576000,1090519040,0,0,1088421888,1076945998,1066169170,1049520818,1088504444
incr,1053609165,1048576000,1090519040,0,0,1088421888,1076945985,1072925870,1050337514,1088486097
decr,1053609165,1048576000,1090519040,0,0,1088421888,1084722650,1067846890,1051512103,1088536636
incr,1055286887,1048576000,1090519040,0,0,1088421888,1061392636,1073633593,1053614613,1088522900
decr,1055286887,1048576000,1090519040,0,0,1088421888,1088916962,1070494615,1053939265,1088575680
incr,1056964608,1048576000,1090519040,0,0,1088421888,0,1073741824,1056964608,1088570090
decr,1056964608,1048576000,1090519040,0,0,1088421888,1090519040,1073741824,1056964608,1088623211
incr,1057803469,1048576000,1090519040,0,0,1088421888,1061392668,1073795939,1058645053,1088627765
decr,1057803469,1048576000,1090519040,0,0,1088421888,1088916957,1075365431,1058807380,1088681229
incr,1058642330,1048576000,1090519040,0,0,1088421888,1076945998,1074149801,1060361947,1088696025
decr,1058642330,1048576000,1090519040,0,0,1088421888,1084722650,1076689291,1060949245,1088751731
incr,1059481191,1048576000,1090519040,0,0,1088421888,1084722658,1074988663,1062196453,1088775333
decr,1059481191,1048576000,1090519040,0,0,1088421888,1076945974,1077528151,1063309045,1088836351
incr,1060320051,1048576000,1090519040,0,0,1088421888,1088916958,1076312522,1064248890,1088866737
decr,1060320051,1048576000,1090519040,0,0,1088421888,1061392648,1077882012,1065569835,1088936137
incr,1061158912,1048576000,1090519040,0,0,1088421888,1090519040,1077936128,1065976820,1088971871
decr,1061158912,1048576000,1090519040,0,0,1088421888,0,1077936128,1066826764,1089051553
incr,1061997773,1048576000,1090519040,0,0,1088421888,1088916957,1079559735,1067317636,1089092734
decr,1061997773,1048576000,1090519040,0,0,1088421888,1061392640,1077990243,1068086415,1089182697
incr,1062836634,1048576000,1090519040,0,0,1088421888,1084722650,1080883595,1068807999,1089231324
decr,1062836634,1048576000,1090519040,0,0,1088421888,1076946001,1078344105,1069364295,1089329670
incr,1063675495,1048576000,1090519040,0,0,1088421888,1076945974,1081722455,1070407330,1089389275
decr,1063675495,1048576000,1090519040,0,0,1088421888,1084722671,1079182968,1070700980,1089492933
incr,1064514355,1048576000,1090519040,0,0,1088421888,1061392648,1082076316,1072065464,1089567635
decr,1064514355,1048576000,1090519040,0,0,1088421888,1088916965,1080506828,1072146627,1089673535
incr,1065353216,1048576000,1090519040,0,0,1088421888,0,1082130432,1073741824,1089766868
decr,1065353216,1048576000,1090519040,0,0,1088421888,1090519040,1082130432,1073741824,1089873111
incr,1065772647,1048576000,1090519040,0,0,1088421888,1061392716,1082157490,1074581367,1089987073
decr,1065772647,1048576000,1090519040,0,0,1088421888,1088916954,1082942236,1074621949,1090093658
incr,1066192077,1048576000,1090519040,0,0,1088421888,1076946001,1082334421,1075430020,1090228347
decr,1066192077,1048576000,1090519040,0,0,1088421888,1084722645,1083604166,1075576844,1090337175
incr,1066611507,1048576000,1090519040,0,0,1088421888,1084722656,1082753851,1076308076,1090491155
decr,1066611507,1048576000,1090519040,0,0,1088421888,1076945994,1084023595,1076586224,1090562167
incr,1067030938,1048576000,1090519040,0,0,1088421888,1088916965,1083415782,1077240617,1090647793
decr,1067030938,1048576000,1090519040,0,0,1088421888,1061392584,1084200526,1077625008,1090709054
incr,1067450368,1048576000,1090519040,0,0,1088421888,1090519040,1084227584,1078247930,1090802596
decr,1067450368,1048576000,1090519040,0,0,1088421888,0,1084227584,1078672902,1090868998
incr,1067869799,1048576000,1090519040,0,0,1088421888,1088916954,1085039388,1079337770,1090970508
decr,1067869799,1048576000,1090519040,0,0,1088421888,1061392740,1084254641,1079722159,1091042050
incr,1068289229,1048576000,1090519040,0,0,1088421888,1084722645,1085701318,1080502381,1091152524
decr,1068289229,1048576000,1090519040,0,0,1088421888,1076945996,1084431573,1080780530,1091228258
incr,1068708659,1048576000,1090519040,0,0,1088421888,1076945994,1086120747,1081721475,1091349464
decr,1068708659,1048576000,1090519040,0,0,1088421888,1084722661,1084851003,1081868298,1091427854
incr,1069128090,1048576000,1090519040,0,0,1088421888,1061392584,1086297678,1082550204,1091561853
decr,1069128090,1048576000,1090519040,0,0,1088421888,1088916964,1085512934,1082570495,1091641362
incr,1069547520,1048576000,1090519040,0,0,1088421888,0,1086324736,1083179008,1091789919
decr,1069547520,1048576000,1090519040,0,0,1088421888,1090519040,1086324737,1083179009,1091869601
incr,3184315597,1056964608,1090519040,0,0,1088421888,1061392652,3167970192,975846272,1088421861
decr,3184315597,1056964608,1090519040,0,0,1088421888,1088916959,3209048496,1025584676,1088419118
incr,3175926989,1056964608,1090519040,0,0,1088421888,1044936944,3143011136,942403584,1088421887
decr,3175926989,1056964608,1090519040,0,0,1088421888,1090108472,3200982969,1008937728,1088421538
incr,0,1056964608,1090519040,0,0,1088421888,0,0,0,1088421888
decr,0,1056964608,1090519040,0,0,1088421888,1090519040,862914916,0,1088421888
incr,1028443341,1056964608,1090519040,0,0,1088421888,1044936944,995527488,942403584,1088421889
decr,1028443341,1056964608,1090519040,0,0,1088421888,1090108472,1053499324,1008937800,1088422237
incr,1036831949,1056964608,1090519040,0,0,1088421888,1061392652,1020486544,975846272,1088421915
decr,1036831949,1056964608,1090519040,0,0,1088421888,1088916956,1061564853,1025584680,1088424656
incr,1041865114,1056964608,1090519040,0,0,1088421888,1070796242,1034813824,995356672,1088422093
decr,1041865114,1056964608,1090519040,0,0,1088421888,1087061134,1066318208,1035055710,1088431120
incr,1045220557,1056964608,1090519040,0,0,1088421888,1076945988,1044854052,1008969736,1088422739
decr,1045220557,1056964608,1090519040,0,0,1088421888,1084722655,1068754472,1041865863,1088443407
incr,1048576000,1056964608,1090519040,0,0,1088421888,1082130432,1052380410,1019345428,1088424430
decr,1048576000,1056964608,1090519040,0,0,1088421888,1082130432,1070693570,1046986939,1088463037
incr,1050253722,1056964608,1090519040,0,0,1088421888,1084722656,1058550704,1027737048,1088428054
decr,1050253722,1056964608,1090519040,0,0,1088421888,1076945985,1072109916,1050677554,1088491219
incr,1051931443,1056964608,1090519040,0,0,1088421888,1087061132,1063423228,1034701072,1088434821
decr,1051931443,1056964608,1090519040,0,0,1088421888,1070796232,1073029096,1053806344,1088528843
incr,1053609165,1056964608,1090519040,0,0,1088421888,1088916959,1067247400,1040973122,1088446250
decr,1053609165,1056964608,1090519040,0,0,1088421888,1061392656,1073525361,1057019833,1088576483
incr,1055286887,1056964608,1090519040,0,0,1088421888,1090108473,1070413844,1045711571,1088464121
decr,1055286887,1056964608,1090519040,0,0,1088421888,1044936912,1073714361,1058687352,1088634458
incr,1056964608,1056964608,1090519040,0,0,1088421888,1090519040,1073741824,1050165060,1088490408
decr,1056964608,1056964608,1090519040,0,0,1088421888,0,1073741823,1060364382,1088702893
incr,1057803469,1056964608,1090519040,0,0,1088421888,1090108472,1075405816,1053854672,1088527180
decr,1057803469,1056964608,1090519040,0,0,1088421888,1044936928,1073755554,1062042786,1088781815
incr,1058642330,1056964608,1090519040,0,0,1088421888,1088916956,1076989037,1057580472,1088576508
decr,1058642330,1056964608,1090519040,0,0,1088421888,1061392668,1073850054,1063730721,1088871247
incr,1059481191,1056964608,1090519040,0,0,1088421888,1087061130,1078418626,1060053694,1088640367
decr,1059481191,1056964608,1090519040,0,0,1088421888,1070796268,1074098188,1065402512,1088971317
incr,1060320051,1056964608,1090519040,0,0,1088421888,1084722655,1079636756,1062792490,1088720534
decr,1060320051,1056964608,1090519040,0,0,1088421888,1076945998,1074557778,1066298034,1089082341
incr,1061158912,1056964608,1090519040,0,0,1088421888,1082130432,1080606305,1065551848,1088818530
decr,1061158912,1056964608,1090519040,0,0,1088421888,1082130435,1075265951,1067251735,1089204895
incr,1061997773,1056964608,1090519040,0,0,1088421888,1076945985,1081314478,1067114730,1088935564
decr,1061997773,1056964608,1090519040,0,0,1088421888,1084722650,1076235498,1068289319,1089339867
incr,1062836634,1056964608,1090519040,0,0,1088421888,1070796232,1081774068,1068735788,1089072525
decr,1062836634,1056964608,1090519040,0,0,1088421888,1087061136,1077453632,1069436506,1089488469
incr,1063675495,1056964608,1090519040,0,0,1088421888,1061392636,1082022201,1070391829,1089229989
decr,1063675495,1056964608,1090519040,0,0,1088421888,1088916962,1078883223,1070716481,1089652220
incr,1064514355,1056964608,1090519040,0,0,1088421888,1044936944,1082116701,1072064445,1089408273
decr,1064514355,1056964608,1090519040,0,0,1088421888,1090108474,1080466444,1072147647,1089832896
incr,1065353216,1056964608,1090519040,0,0,1088421888,0,1082130432,1073741824,1089607503
decr,1065353216,1056964608,1090519040,0,0,1088421888,1090519040,1082130432,1073741824,1090032475
incr,1065772647,1056964608,1090519040,0,0,1088421888,1044937008,1082137297,1074580858,1089827706
decr,1065772647,1056964608,1090519040,0,0,1088421888,1090108470,1082962429,1074622457,1090253026
incr,1066192077,1056964608,1090519040,0,0,1088421888,1061392668,1082184547,1075422269,1090068905
decr,1066192077,1056964608,1090519040,0,0,1088421888,1088916957,1083754039,1075584596,1090496618
incr,1066611507,1056964608,1090519040,0,0,1088421888,1070796242,1082308614,1076271970,1090331225
decr,1066611507,1056964608,1090519040,0,0,1088421888,1087061130,1084468832,1076622329,1090642132
incr,1067030938,1056964608,1090519040,0,0,1088421888,1076945998,1082538409,1077139163,1090567014
decr,1067030938,1056964608,1090519040,0,0,1088421888,1084722650,1085077899,1077726461,1090789833
incr,1067450368,1056964608,1090519040,0,0,1088421888,1082130435,1082892496,1078035444,1090719903
decr,1067450368,1056964608,1090519040,0,0,1088421888,1082130421,1085562672,1078885388,1090951692
incr,1067869799,1056964608,1090519040,0,0,1088421888,1084722658,1083377271,1078973669,1090884243
decr,1067869799,1056964608,1090519040,0,0,1088421888,1076945974,1085916759,1080086261,1091128313
incr,1068289229,1056964608,1090519040,0,0,1088421888,1087061136,1083986336,1079966691,1091060643
decr,1068289229,1056964608,1090519040,0,0,1088421888,1070796214,1086146554,1081316219,1091320138
incr,1068708659,1056964608,1090519040,0,0,1088421888,1088916958,1084701130,1081026106,1091249858
decr,1068708659,1056964608,1090519040,0,0,1088421888,1061392648,1086270620,1082347051,1091527459
incr,1069128090,1056964608,1090519040,0,0,1088421888,1090108474,1085492742,1082145777,1091452780
decr,1069128090,1056964608,1090519040,0,0,1088421888,1044936928,1086317871,1082974921,1091750435
incr,1069547520,1056964608,1090519040,0,0,1088421888,1090519040,1086324736,1082754036,1091670396
decr,1069547520,1056964608,1090519040,0,0,1088421888,0,1086324736,1083603980,1091989124
incr,3184315597,1065353216,1090519040,0,0,1088421888,1044936944,3151399744,959180800,1088421881
decr,3184315597,1065353216,1090519040,0,0,1088421888,1090108472,3209371577,1025714944,1088419099
incr,3175926989,1065353216,1090519040,0,0,1088421888,1028241088,3126286080,925663232,1088421887
decr,3175926989,1065353216,1090519040,0,0,1088421888,1090415762,3201065250,1008970656,1088421539
incr,0,1065353216,1090519040,0,0,1088421888,0,0,0,1088421888
decr,0,1065353216,1090519040,0,0,1088421888,1090519040,871303524,0,1088421887
incr,1028443341,1065353216,1090519040,0,0,1088421888,1028241088,978802432,925663232,1088421889
decr,1028443341,1065353216,1090519040,0,0,1088421888,1090415762,1053581591,1008970336,1088422236
incr,1036831949,1065353216,1090519040,0,0,1088421888,1044936944,1003916096,959180800,1088421895
decr,1036831949,1065353216,1090519040,0,0,1088421888,1090108472,1061887932,1025715016,1088424677
incr,1041865114,1065353216,1090519040,0,0,1088421888,1054816248,1018423360,978890752,1088421940
decr,1041865114,1065353216,1090519040,0,0,1088421888,1089604736,1066846712,1035378820,1088431272
incr,1045220557,1065353216,1090519040,0,0,1088421888,1061392652,1028875152,992623488,1088422107
decr,1045220557,1065353216,1090519040,0,0,1088421888,1088916956,1069953461,1042361896,1088444039
incr,1048576000,1065353216,1090519040,0,0,1088421888,1066792474,1036789504,1003373824,1088422552
decr,1048576000,1065353216,1090519040,0,0,1088421888,1088062072,1072905618,1048153556,1088464914
incr,1050253722,1065353216,1090519040,0,0,1088421888,1070796242,1043202432,1012133888,1088423530
decr,1050253722,1065353216,1090519040,0,0,1088421888,1087061134,1074706816,1051832926,1088495744
incr,1051931443,1065353216,1090519040,0,0,1088421888,1074513735,1049097276,1019362544,1088425410
decr,1051931443,1065353216,1090519040,0,0,1088421888,1085938778,1075983532,1055833476,1088538254
incr,1053609165,1065353216,1090519040,0,0,1088421888,1076945988,1053242660,1025746952,1088428693
decr,1053609165,1065353216,1090519040,0,0,1088421888,1084722655,1077143080,1058643079,1088594039
incr,1055286887,1065353216,1090519040,0,0,1088421888,1079505899,1057676570,1031881432,1088434030
decr,1055286887,1065353216,1090519040,0,0,1088421888,1083442696,1078177570,1061106647,1088664549
incr,1056964608,1065353216,1090519040,0,0,1088421888,1082130432,1060769018,1036122644,1088442224
decr,1056964608,1065353216,1090519040,0,0,1088421888,1082130432,1079082178,1063764155,1088751077
incr,1057803469,1065353216,1090519040,0,0,1088421888,1083442700,1064387458,1040946716,1088454243
decr,1057803469,1065353216,1090519040,0,0,1088421888,1079505896,1079855288,1065971332,1088854750
incr,1058642330,1065353216,1090519040,0,0,1088421888,1084722656,1066939312,1044514264,1088471216
decr,1058642330,1065353216,1090519040,0,0,1088421888,1076945985,1080498524,1067454770,1088976540
incr,1059481191,1065353216,1090519040,0,0,1088421888,1085938781,1069258411,1048767930,1088494437
decr,1059481191,1065353216,1090519040,0,0,1088421888,1074513725,1081016696,1068996228,1089117248
incr,1060320051,1065353216,1090519040,0,0,1088421888,1087061132,1071811836,1051478288,1088525353
decr,1060320051,1065353216,1090519040,0,0,1088421888,1070796232,1081417704,1070583560,1089277522
incr,1061158912,1065353216,1090519040,0,0,1088421888,1088062074,1074159928,1054721016,1088565559
decr,1061158912,1065353216,1090519040,0,0,1088421888,1066792466,1081712327,1072205570,1089457866
incr,1061997773,1065353216,1090519040,0,0,1088421888,1088916959,1075636008,1057750338,1088616784
decr,1061997773,1065353216,1090519040,0,0,1088421888,1061392656,1081913969,1073797049,1089658647
incr,1062836634,1065353216,1090519040,0,0,1088421888,1089604737,1077189381,1059961087,1088680870
decr,1062836634,1065353216,1090519040,0,0,1088421888,1054816224,1082038318,1074628484,1089880124
incr,1063675495,1065353216,1090519040,0,0,1088421888,1090108473,1078802452,1062488787,1088759758
decr,1063675495,1065353216,1090519040,0,0,1088421888,1044936912,1082102969,1075464568,1090122451
incr,1064514355,1065353216,1090519040,0,0,1088421888,1090415762,1080456156,1065343489,1088855462
decr,1064514355,1065353216,1090519040,0,0,1088421888,1028241088,1082126987,1076302784,1090385709
incr,1065353216,1065353216,1090519040,0,0,1088421888,1090519040,1082130432,1066942276,1088970045
decr,1065353216,1065353216,1090519040,0,0,1088421888,0,1082130431,1077141598,1090594486
incr,1065772647,1065353216,1090519040,0,0,1088421888,1090415762,1082967572,1068703800,1089105601
decr,1065772647,1065353216,1090519040,0,0,1088421888,1028241216,1082132154,1077980508,1090747085
incr,1066192077,1065353216,1090519040,0,0,1088421888,1090108472,1083794424,1070631888,1089264220
decr,1066192077,1065353216,1090519040,0,0,1088421888,1044936928,1082144162,1078820002,1090910171
incr,1066611507,1065353216,1090519040,0,0,1088421888,1089604736,1084600958,1072723480,1089447965
decr,1066611507,1065353216,1090519040,0,0,1088421888,1054816272,1082176488,1079661651,1091083764
incr,1067030938,1065353216,1090519040,0,0,1088421888,1088916956,1085377645,1074357688,1089658852
decr,1067030938,1065353216,1090519040,0,0,1088421888,1061392668,1082238662,1080507937,1091267901
incr,1067450368,1065353216,1090519040,0,0,1088421888,1088062072,1086115684,1075558527,1089898820
decr,1067450368,1065353216,1090519040,0,0,1088421888,1066792474,1082339484,1081362305,1091462664
incr,1067869799,1065353216,1090519040,0,0,1088421888,1087061130,1086807234,1076830910,1090169714
decr,1067869799,1065353216,1090519040,0,0,1088421888,1070796268,1082486796,1082179728,1091668182
incr,1068289229,1065353216,1090519040,0,0,1088421888,1085938778,1087445590,1078169836,1090473260
decr,1068289229,1065353216,1090519040,0,0,1088421888,1074513730,1082687300,1082621751,1091884630
incr,1068708659,1065353216,1090519040,0,0,1088421888,1084722655,1088025364,1079569706,1090665046
decr,1068708659,1065353216,1090519040,0,0,1088421888,1076945998,1082946386,1083075250,1092112273
incr,1069128090,1065353216,1090519040,0,0,1088421888,1083442696,1088542609,1081024459,1090851792
decr,1069128090,1065353216,1090519040,0,0,1088421888,1079505902,1083268004,1083543251,1092351425
incr,1069547520,1065353216,1090519040,0,0,1088421888,1082130432,1088994913,1082329064,1091057029
decr,1069547520,1065353216,1090519040,0,0,1088421888,1082130435,1083654559,1084028951,1092602492
incr,3184315597,1073741824,1090519040,0,0,1088421888,1028241088,3134674688,942440448,1088421886
decr,3184315597,1073741824,1090519040,0,0,1088421888,1090415762,3209453858,1025747872,1088419093
incr,3175926989,1073741824,1090519040,0,0,1088421888,1011484416,3109522432,908591104,1088421888
decr,3175926989,1073741824,1090519040,0,0,1088421888,1090493181,3201085904,1008979584,1088421538
incr,0,1073741824,1090519040,0,0,1088421888,0,0,0,1088421888
decr,0,1073741824,1090519040,0,0,1088421888,1090519040,879692132,0,1088421888
incr,1028443341,1073741824,1090519040,0,0,1088421888,1011484416,962038784,908591104,1088421888
decr,1028443341,1073741824,1090519040,0,0,1088421888,1090493180,1053602272,1008978688,1088422238
incr,1036831949,1073741824,1090519040,0,0,1088421888,1028241088,987191040,942440448,1088421890
decr,1036831949,1073741824,1090519040,0,0,1088421888,1090415762,1061970199,1025747552,1088424681
incr,1041865114,1073741824,1090519040,0,0,1088421888,1038243968,1001744768,962191360,1088421902
decr,1041865114,1073741824,1090519040,0,0,1088421888,1090287262,1066984503,1035461968,1088431313
incr,1045220557,1073741824,1090519040,0,0,1088421888,1044936944,1012304704,975958016,1088421943
decr,1045220557,1073741824,1090519040,0,0,1088421888,1090108472,1070276540,1042492232,1088444201
incr,1048576000,1073741824,1090519040,0,0,1088421888,1050404112,1020325664,986806272,1088422055
decr,1048576000,1073741824,1090519040,0,0,1088421888,1089880495,1073527875,1048468752,1088465410
incr,1050253722,1073741824,1090519040,0,0,1088421888,1054816248,1026811968,995667968,1088422306
decr,1050253722,1073741824,1090519040,0,0,1088421888,1089604736,1075235320,1052156036,1088496967
incr,1051931443,1073741824,1090519040,0,0,1088421888,1058465152,1032734064,1002975232,1088422788
decr,1051931443,1073741824,1090519040,0,0,1088421888,1089282897,1076805892,1056424040,1088540873
incr,1053609165,1073741824,1090519040,0,0,1088421888,1061392652,1037263760,1009400704,1088423637
decr,1053609165,1073741824,1090519040,0,0,1088421888,1088916956,1078342069,1059139112,1088599096
incr,1055286887,1073741824,1090519040,0,0,1088421888,1064654884,1041609704,1015536896,1088425033
decr,1055286887,1073741824,1090519040,0,0,1088421888,1088509179,1079839530,1061887304,1088673549
incr,1056964608,1073741824,1090519040,0,0,1088421888,1066792474,1045178112,1020151040,1088427200
decr,1056964608,1073741824,1090519040,0,0,1088421888,1088062072,1081294226,1064930772,1088766104
incr,1057803469,1073741824,1090519040,0,0,1088421888,1068727180,1049033752,1024874944,1088430416
decr,1057803469,1073741824,1090519040,0,0,1088421888,1087578396,1082416395,1066806900,1088878577
incr,1058642330,1073741824,1090519040,0,0,1088421888,1070796242,1051591040,1028911104,1088435020
decr,1058642330,1073741824,1090519040,0,0,1088421888,1087061134,1083095424,1068610142,1089012735
incr,1059481191,1073741824,1090519040,0,0,1088421888,1072986900,1054574520,1032926720,1088441412
decr,1059481191,1073741824,1090519040,0,0,1088421888,1086513466,1083747821,1070546580,1089170274
