time_us,in_hdem,in_easd,in_stg,in_dbey,in_pmin,in_thnu,in_hafe,in_ldf,in_ptrm,in_vdlpf,in_tasd,in_tasmn,in_tasmx,in_tascr,in_cosr,in_ptchm,in_prop,in_appr,in_flar,in_glid,in_uas,in_lpcd,in_pmne,in_pmxe,in_tmne,in_tmxe,in_pfai,in_h,in_dh,in_sp,in_dsp,out_th,out_ph,out_hdem,out_spdem,out_dhdem,out_dspdem,out_pmin,out_pmax,out_PEW,out_KEW,out_EBD,out_EBE,out_EBDD,out_EBDE,out_EBDDT,out_Imin,out_Imax,out_I,out_KI,out_tmin,out_tmax,out_hdin,out_hdip,out_hrtl,out_hlpf,out_mcs,out_mss,out_crl,out_srl,out_pto,out_tcs,out_scs,out_pdu,out_dt,out_P,out_K,out_Pdem,out_Kdem
248504725,0,2400,4,51.2932816,1500,0,1.5,1.00015235,0,-0.816788554,24.6900444,10.288415,22.6325417,22.6325417,0.99979037,0.0421566181,1,0,1,0,1,100,-90,90,0,1,0,1.50172722,-0.482036054,7.80924368,-0.707104564,1,0.167908847,1.88235223,10.5489311,-0.374700218,-1.94984376,-0.0146037322,0.17453292,1,0,18.4595699,14.7269135,-1.80822563,-4.72715902,-0.348758936,-7.45271683,20.398016,16.7254639,-3.51782179,0,1,0,1.50172722,1.50172722,1.50172722,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.167908847,0.0999599993,14.7269135,30.4921436,18.4595699,55.6399727
248604685,0,2400,4,52.0788345,1500,0,1.45001221,1.00014043,0,-0.811830521,24.6897202,10.288168,22.6322441,22.6322441,0.999811292,0.04447411,1,0,1,0,1,100,-90,90,0,1,0,1.45745957,-0.47017324,7.73941135,-0.71795857,1,0.172737628,1.84322631,10.354022,-0.362233281,-1.94986939,-0.0135354297,0.17453292,1,0,18.0758762,14.2927961,-1.66075492,-4.61082458,-0.185720086,-7.46491146,20.0556927,16.8139305,-3.51782179,0,1,0,1.45745957,1.45745957,1.45745957,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.172737628,0.0999599993,14.2927961,29.9492435,18.0758762,53.6028862
248704645,0,2400,4,52.8522758,1500,0,1.41003418,1.00012898,0,-0.807205975,24.6898193,10.288146,22.6323338,22.6323338,0.999830425,0.0452473871,1,0,1,0,1,100,-90,90,0,1,0,1.41239524,-0.470564783,7.66531944,-0.7136361,1,0.168700084,1.80568123,10.288146,-0.352262646,-0.659023702,-0.0126810437,0.17453292,1,0,17.7076836,13.8508663,-1.52610803,-4.61466408,0.0181699991,-7.5313344,19.661581,16.0135727,-3.35037017,0,1,0,1.41239524,1.41239524,1.41239524,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.168700084,0.0999599993,13.8508663,29.378561,17.7076836,52.9229736
248804605,0,2400,4,53.615715,1500,0,1.35998535,1.00011265,0,-0.802189291,24.6897354,10.2880535,22.6322575,22.6322575,0.999846876,0.0444403291,1,0,1,0,1,100,-90,90,0,1,0,1.36661184,-0.482810915,7.57404375,-0.695291638,1,0.16677928,1.76879609,10.2880535,-0.339780569,-0.000925434288,-0.01161143,0.17453292,1,0,17.3459644,13.4018841,-1.36006904,-4.7347579,0.327275395,-7.67152977,19.1181355,15.2513123,-3.19088936,0,1,0,1.36661184,1.36661184,1.36661184,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.16677928,0.0999599993,13.4018841,28.6830692,17.3459644,52.9220238
248904565,0,2400,4,54.3781052,1500,0,1.30999756,1.0001024,0,-0.796113253,24.6897774,10.2879868,22.6322975,22.6322975,0.99986136,0.0420254357,1,0,1,0,1,100,-90,90,0,1,0,1.31888676,-0.506441891,7.49452162,-0.662946105,1,0.166019484,1.73316073,10.2879868,-0.327313364,-0.000667839136,-0.0105431266,0.17453292,1,0,16.9965019,12.9338608,-1.17852712,-4.96649837,0.715458512,-7.90408659,18.5257912,14.5253353,-3.03900003,0,1,0,1.31888676,1.31888676,1.31888676,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.166019484,0.0999599993,12.9338608,28.0839272,16.9965019,52.9213371
249004525,0,2400,4,55.1294365,1500,0,1.26000977,1.00009274,0,-0.788349807,24.6893654,10.2877626,22.6319199,22.6319199,0.999874532,0.0380185135,1,0,1,0,1,100,-90,90,0,1,0,1.26816654,-0.540759325,7.42163658,-0.617129624,1,0.166619584,1.69877148,10.2877626,-0.314846426,-0.00224203151,-0.00947482511,0.17453292,1,0,16.6592579,12.4364653,-0.976192474,-5.30303764,1.18723011,-8.22819614,17.8668938,13.8339157,-2.89434075,0,1,0,1.26816654,1.26816654,1.26816654,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.166619584,0.0999599993,12.4364653,27.5403442,16.6592579,52.9190292
249104485,0,2400,4,55.879715,1500,0,1.21002197,1.00008571,0,-0.778360069,24.6893177,10.287693,22.6318741,22.6318741,0.999886453,0.0324518792,1,0,1,0,1,100,-90,90,0,1,0,1.21127737,-0.585437953,7.35903025,-0.557765484,1,0.168818325,1.66562855,10.287693,-0.302379489,-0.000696460833,-0.00840650033,0.17453292,1,0,16.3342361,11.8785734,-0.737498522,-5.74118519,1.76434493,-8.66881657,17.1290455,13.1754084,-2.75656748,0,1,0,1.21127737,1.21127737,1.21127737,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.168818325,0.0999599993,11.8785734,27.0776634,16.3342361,52.9183121
249204445,0,2400,4,56.6199913,1500,0,1.14001465,1.00007463,0,-0.765610039,24.6893177,10.2876568,22.6318741,22.6318741,0.999897003,0.0254025478,1,0,1,0,1,100,-90,90,0,1,0,1.14819145,-0.639499485,7.27706194,-0.486188799,1,0.174229294,1.63306272,10.2876568,-0.284919649,-0.000362541265,-0.00691035902,0.17453292,1,0,16.0148754,11.2599115,-0.4166255,-6.27134752,2.51073551,-9.23153305,16.1722107,12.5482464,-2.62535238,0,1,0,1.14819145,1.14819145,1.14819145,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.174229294,0.0999599993,11.2599115,26.4778156,16.0148754,52.917942
249304405,0,2400,4,57.348156,1500,0,1.07000732,1.00006843,0,-0.749698877,24.6895256,10.2876863,22.6320667,22.6320667,0.999906838,0.0169651732,1,0,1,0,1,100,-90,90,0,1,0,1.07923138,-0.701862752,7.19673347,-0.404536486,1,0.17453292,1.60224211,10.2876863,-0.26745984,0.000295757345,-0.00541419722,0.17453292,1,0,15.7126274,10.5836449,-0.0583937168,-6.88292265,3.35387063,-9.89488602,15.1228428,11.9509382,-2.50038314,0,1,0,1.07923138,1.07923138,1.07923138,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.181427866,0.0999599993,10.5836449,25.8964863,15.7126274,52.9182434
249404365,0,2400,4,58.0873795,1500,0,1,1.00006044,0,-0.730275393,24.6895447,10.2876616,22.632082,22.632082,0.999916077,0.00727864867,1,0,1,0,1,100,-90,90,0,1,0,1.00550556,-0.771171629,7.1277523,-0.311999857,1,0.17453292,1.57316685,10.2876616,-0.25,-0.000248054537,-0.00391805824,0.17453292,1,0,15.4274969,9.86064148,0.331765175,-7.56261015,4.2789526,-10.6526937,14.0206614,11.3820629,-2.38136268,0,1,0,1.00550556,1.00550556,1.00550556,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.189982414,0.0999599993,9.86064148,25.4024258,15.4274969,52.9179916
249504325,0,2400,4,58.8155441,1500,0,0.91998291,1.00005484,0,-0.707072079,24.6892395,10.2874937,22.6318035,22.6318035,0.999924719,-0.00350391562,1,0,1,0,1,100,-90,90,0,1,0,0.925904512,-0.846552908,7.05881262,-0.211827353,1,0.17453292,1.54817688,10.2874937,-0.25,-0.00167913851,-0.00220797793,0.17453292,1,0,15.1824293,9.08002186,0.599541187,-8.30184841,5.05023623,-11.2439528,13.0723839,10.8402662,-2.26800752,0,1,0,0.925904512,0.925904512,0.925904512,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.196790606,0.0999599993,9.08002186,24.9134178,15.1824293,52.9162636
249605118,0,2400,4,59.5437088,1500,0,0.83001709,1.00004947,0,-0.679750562,24.6892605,10.2874737,22.6318226,22.6318226,0.999932647,-0.0151811987,1,0,1,0,1,100,-90,90,0,1,0,0.838354707,-0.927129328,7.01499367,-0.105675206,1,0.17453292,1.52297866,10.2874737,-0.25,-0.000198695954,-0.000285289047,0.17453292,1,0,14.9353189,8.22145176,0.905271053,-9.09203339,5.90392351,-11.9269218,12.1061954,10.3201666,-2.15919185,0,1,0,0.838354707,0.838354707,0.838354707,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.204450727,0.100792997,8.22145176,24.6050682,14.9353189,52.9160576
249705078,0,2400,4,60.2829323,1500,0,0.739990234,1.0000428,0,-0.648621261,24.6889381,10.2873106,22.631525,22.631525,0.999939859,-0.0276778024,1,0,1,0,1,100,-90,90,0,1,0,0.741576374,-1.01245558,7.01100349,0.00625705719,1,0.17453292,1.4979887,10.2873106,-0.25,-0.00163143571,0.00163870852,0.17453292,1,0,14.6902514,7.27237988,1.2572732,-9.92879772,6.8503089,-12.7375984,11.1495647,9.8289175,-2.05641222,0,1,0,0.741576374,0.741576374,0.741576374,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.212681696,0.0999599993,7.27237988,24.5770855,14.6902514,52.9143791
249805038,0,2400,4,61.0211067,1500,0,0.630004883,1.0000397,0,-0.613529384,24.6890221,10.2873125,22.6316051,22.6316051,0.999946296,-0.0405291617,1,0,1,0,1,100,-90,90,0,1,0,0.636176467,-1.09991169,6.9945178,0.119732782,1,0.17453292,1.47299874,10.2873125,-0.25,1.90811188e-05,0.0039892341,0.17453292,1,0,14.4451838,6.23875999,1.65154934,-10.7864494,7.87054873,-13.5827656,10.0870018,9.36105156,-1.95852506,0,1,0,0.636176467,0.636176467,0.636176467,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.222662985,0.0999599993,6.23875999,24.4616394,14.4451838,52.9143982
249904998,0,2400,4,61.760334,1500,0,0.520019531,1.00003362,0,-0.574628055,24.6885624,10.2871046,22.6311817,22.6311817,0.999952137,-0.0535639338,1,0,1,0,1,100,-90,90,0,1,0,0.521674037,-1.18890917,6.98936653,0.233070731,1,0.17453292,1.44800878,10.2871046,-0.25,-0.00207984191,0.00633977959,0.17453292,1,0,14.2001152,5.11587477,2.09045744,-11.6592159,8.96529388,-14.5121927,8.97903252,8.91545677,-1.86529744,0,1,0,0.521674037,0.521674037,0.521674037,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.233658031,0.0999599993,5.11587477,24.4256229,14.2001152,52.912262
250004958,0,2400,4,62.4995575,1500,0,0.390014648,1.00002956,0,-0.532203436,24.6888542,10.2871952,22.6314507,22.6314507,0.999957323,-0.0664931387,1,0,1,0,1,100,-90,90,0,1,0,0.397117108,-1.27816796,7.00653172,0.343429327,1,0.17453292,1.42301881,10.2871952,-0.25,0.000906353176,0.00911816396,0.17453292,1,0,13.9550476,3.89438844,2.57866716,-12.5345459,10.135273,-15.5048895,7.8531208,7.8531208,-1.7765075,0,1,0,0.397117108,0.397117108,0.397117108,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.23594445,0.0999599993,3.89438844,24.5457439,13.9550476,52.9131927
250104918,0,2400,4,63.2487946,1500,0,0.260009766,1.00002694,0,-0.486618906,24.6884308,10.2869978,22.6310616,22.6310616,0.99996227,-0.0790239275,1,0,1,0,1,100,-90,90,0,1,0,0.264673471,-1.36579287,7.02070045,0.448465258,1,0.17453292,1.39802885,10.2869978,-0.25,-0.00197489583,0.0118965255,0.17453292,1,0,13.70998,2.59556007,3.10554743,-13.3938532,11.3552475,-16.5444336,6.66952515,6.66952515,-1.69194412,0,1,0,0.264673471,0.264673471,0.264673471,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.237224892,0.0999599993,2.59556007,24.6451168,13.70998,52.9111633
250204878,0,2400,4,63.9990768,1500,0,0.119995117,1.00002205,0,-0.438349485,24.688446,10.2869902,22.6310749,22.6310749,0.9999668,-0.0908668637,1,0,1,0,1,100,-90,90,0,1,0,0.12316937,-1.45050657,7.0577693,0.54616642,1,0.17453292,1.37303889,10.2869902,-0.25,-7.63244752e-05,0.0148888268,0.17453292,1,0,13.4649124,1.20787895,3.67685413,-14.2246103,12.6275864,-17.6370659,5.49235535,5.49235535,-1.61140597,0,1,0,0.12316937,0.12316937,0.12316937,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.238517582,0.0999599993,1.20787895,24.9060535,13.4649124,52.9110832
250304838,0,2400,4,64.7593765,1500,0,-0.0299682617,1.00001872,0,-0.388170004,24.6879883,10.2867737,22.6306553,22.6306553,0.999971747,-0.0999456868,1,0,1,0,1,100,-90,90,0,1,0,-0.0262178276,-1.49090469,7.08686066,0.613802791,1,0.17453292,1.34804893,10.2867737,-0.25,-0.00216570706,0.0174532924,0.17453292,1,0,13.2198439,-0.257109076,4.28681374,-14.6207809,13.7406111,-18.5925121,4.45401669,4.45401669,-1.53470159,0,1,0,-0.0262178276,-0.0262178276,-0.0262178276,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.239716813,0.0999599993,-0.257109076,25.1117973,13.2198439,52.9088554
250404798,0,2400,4,65.4975586,1500,0,-0.109985352,1.00001466,0,-0.473441422,24.6880302,10.2867746,22.6306953,22.6306953,0.999994993,-0.0383253358,1,0,1,0,1,100,-90,90,0,1,0,-0.107489921,-0.18690075,6.88323021,-3.82112622,1,0.161059067,1.32305896,10.2867746,-0.25,9.5405594e-06,0.0174532924,0.17453292,1,0,12.9747763,-1.05411601,4.56278372,-1.83287024,7.76061058,-12.4730997,9.91122437,4.64580965,-1.53470159,0,1,-0.0262178276,-0.107489921,-0.107489921,-0.107489921,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.161059067,0.0999599993,-1.05411601,23.6894283,12.9747763,52.9088669
250504758,0,2400,4,66.2025757,1500,0,-0.0800170898,1.00000441,0,-0.609317303,24.688015,10.2867479,22.630682,22.630682,0.999998748,-0.0155866127,1,0,1,0,1,100,-90,90,0,1,0,-0.0785797238,0.392133236,6.60339594,-2.98190641,1,0.11812859,1.298069,10.2867479,-0.25,-0.000267135678,0.0174532924,0.17453292,1,0,12.7297087,-0.770603836,4.29849386,3.84551334,4.52498436,-9.0458889,12.4284096,4.65939379,-1.53470159,0,1,-0.107489921,-0.0785797238,-0.0785797238,-0.0785797238,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.11812859,0.0999599993,-0.770603836,21.8024197,12.7297087,52.9085922
250604718,0,2400,4,66.8733749,1500,0,-0.0299682617,1.00000191,0,-0.714231372,24.6879349,10.2866621,22.6306076,22.6306076,0.999999464,-0.00696449494,1,0,1,0,1,100,-90,90,0,1,0,-0.0200656708,0.369855016,6.43746519,-2.67570853,1,0.113299601,1.27307904,10.2866621,-0.25,-0.000858650368,0.0174532924,0.17453292,1,0,12.4846411,-0.196777016,3.88904667,3.62703872,4.02005053,-8.42735386,12.5073376,4.66725111,-1.53470159,0,1,-0.0785797238,-0.0200656708,-0.0200656708,-0.0200656708,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.113299601,0.0999599993,-0.196777016,20.72048,12.4846411,52.9077072
250704678,0,2400,4,67.521019,1500,0,0.0100097656,1.00000191,0,-0.805032909,24.6878643,10.2866192,22.6305428,22.6305428,0.999999702,-0.00352606387,1,0,1,0,1,100,-90,90,0,1,0,0.0140011394,0.139424026,6.31175613,-2.53471065,1,0.12787424,1.24808908,10.2866192,-0.25,-0.000429325184,0.0172393732,0.17453292,1,0,12.2395725,0.137304276,3.59947157,1.36728263,4.71556616,-9.05004501,11.4890785,4.73418999,-1.53470159,0,1,-0.0200656708,0.0140011394,0.0140011394,0.0140011394,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.12787424,0.0999599993,0.137304276,19.9191322,12.2395725,52.9072685
250804638,0,2400,4,68.136528,1500,0,0.0200195312,1.00000298,0,-0.885606706,24.6881561,10.2867413,22.6308098,22.6308098,0.999999762,-0.00202748622,1,0,1,0,1,100,-90,90,0,1,0,0.0220003091,-0.0320712589,6.20565271,-2.4217236,1,0.141740233,1.22309911,10.2867413,-0.25,0.0012211916,0.017025454,0.17453292,1,0,11.9945049,0.215749338,3.43771505,-0.314511627,5.31382847,-9.58846188,10.6184101,4.84671164,-1.53470159,0,1,0,0.0220003091,0.0220003091,0.0220003091,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.141740233,0.0999599993,0.215749338,19.2550621,11.9945049,52.9085236
250904598,0,2400,4,68.7288818,1500,0,0.0100097656,1.00000441,0,-0.956934869,24.6878242,10.2866077,22.6305046,22.6305046,0.999999762,-0.0012949045,1,0,1,0,1,100,-90,90,0,1,0,0.0188659616,-0.0813022852,6.11041927,-2.31309104,1,0.147360966,1.19810915,10.2866077,-0.25,-0.00133567827,0.0172393732,0.17453292,1,0,11.7494373,0.185011879,3.33055019,-0.797303081,5.39447689,-9.59069252,10.2932615,4.97049761,-1.53470159,0,1,0,0.0188659616,0.0188659616,0.0188659616,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.147360966,0.0999599993,0.185011879,18.6686115,11.7494373,52.9071503
251004558,0,2400,4,69.299118,1500,0,0.0100097656,1.00000548,0,-1.01969218,24.6879215,10.2866564,22.6305943,22.6305943,0.999999821,-0.000877196668,1,0,1,0,1,100,-90,90,0,1,0,0.0128543712,-0.0572961122,6.0156312,-2.20980024,1,0.147252813,1.17311919,10.2866564,-0.25,0.000486568519,0.0172393732,0.17453292,1,0,11.5043697,0.126058325,3.23749304,-0.561882913,5.13718128,-9.26830292,10.3072004,5.08443308,-1.53470159,0,1,0,0.0128543712,0.0128543712,0.0128543712,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.147252813,0.0999599993,0.126058325,18.0939102,11.5043697,52.90765
251104518,0,2400,4,69.8472366,1500,0,0.0100097656,1.00000548,0,-1.07453036,24.6881046,10.2867393,22.6307621,22.6307621,0.999999762,-0.000614750024,1,0,1,0,1,100,-90,90,0,1,0,0.0103543298,-0.0203193892,5.9112668,-2.11183023,1,0.145592272,1.14812922,10.2867393,-0.25,0.000830028672,0.0172393732,0.17453292,1,0,11.2593012,0.101541288,3.12721729,-0.199265137,4.79045868,-8.84990883,10.3859806,5.18418741,-1.53470159,0,1,0,0.0103543298,0.0103543298,0.0103543298,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.145592272,0.0999599993,0.101541288,17.4715385,11.2593012,52.9085045
251204478,0,2400,4,70.3722076,1500,0,0.0100097656,1.00000548,0,-1.12208593,24.6877785,10.286603,22.6304626,22.6304626,0.999999821,-0.000425463601,1,0,1,0,1,100,-90,90,0,1,0,0.011126847,-0.000200522307,5.78716087,-2.0177002,1,0.145224243,1.12313926,10.286603,-0.25,-0.00136430003,0.0172393732,0.17453292,1,0,11.0142336,0.109117098,3.0008955,-0.00196645223,4.50232649,-8.4765501,10.3554859,5.27423716,-1.53470159,0,1,0,0.011126847,0.011126847,0.011126847,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.145224243,0.0999599993,0.109117098,16.745615,11.0142336,52.9071007
251304438,0,2400,4,70.8871536,1500,0,0.0100097656,1.00000548,0,-1.16291475,24.6880684,10.2867231,22.6307278,22.6307278,0.999999762,-0.000272566016,1,0,1,0,1,100,-90,90,0,1,0,0.0114620784,0.00160487136,5.64993143,-1.92883146,1,0.146778435,1.0981493,10.2867231,-0.25,0.00120211043,0.0172393732,0.17453292,1,0,10.769166,0.112404592,2.87671804,0.0157384127,4.30720806,-8.18719196,10.1982851,5.36003208,-1.53470159,0,1,0,0.0114620784,0.0114620784,0.0114620784,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.146778435,0.0999599993,0.112404592,15.9608622,10.769166,52.9083366
251404398,0,2400,4,71.3789444,1500,0,0.0100097656,1.00000608,0,-1.19758284,24.6881561,10.2867603,22.6308098,22.6308098,0.999999762,-0.000547944102,1,0,1,0,1,100,-90,90,0,1,0,0.0123106893,-0.00442617247,5.49181795,-1.84453332,1,0.149580136,1.07315934,10.2867603,-0.25,0.00037208182,0.0172393732,0.17453292,1,0,10.5240984,0.120726623,2.75002337,-0.043405924,4.14673805,-7.91814041,9.95281887,5.4438014,-1.53470159,0,1,0,0.0123106893,0.0123106893,0.0123106893,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.149580136,0.0999599993,0.120726623,15.0800323,10.5240984,52.9087181
251504358,0,2400,4,71.8486176,1500,0,0.0100097656,1.00000679,0,-1.22662425,24.6878643,10.2866402,22.6305428,22.6305428,0.999999762,-0.000863440218,1,0,1,0,1,100,-90,90,0,1,0,0.0131400069,-0.009896826,5.27808475,-1.76521397,1,0.154062837,1.04816937,10.2866402,-0.25,-0.00120211043,0.0172393732,0.17453292,1,0,10.2790308,0.128859445,2.6234231,-0.0970547125,3.98366213,-7.60828686,9.56716156,5.525383,-1.53470159,0,1,0,0.0131400069,0.0131400069,0.0131400069,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.154062837,0.0999599993,0.128859445,13.9290895,10.2790308,52.9074821
251604318,0,2400,4,72.2951431,1500,0,0.0100097656,1.00000679,0,-1.2505424,24.6881275,10.2867546,22.6307831,22.6307831,0.999999762,-0.000946416985,1,0,1,0,1,100,-90,90,0,1,0,0.0126722064,-0.0123924511,5.05539083,-1.69044363,1,0.159045845,1.02317941,10.2867546,-0.25,0.00114486716,0.0172393732,0.17453292,1,0,10.0339622,0.124271892,2.50318241,-0.121528432,3.81553793,-7.2872324,9.16354752,5.6040926,-1.53470159,0,1,0,0.0126722064,0.0126722064,0.0126722064,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.159045845,0.0999599993,0.124271892,12.7784882,10.0339622,52.9086609
251705111,0,2400,4,72.7426987,1500,0,0.0100097656,1.00000679,0,-1.26997185,24.6877747,10.2866077,22.6304607,22.6304607,0.999999702,-0.000950877788,1,0,1,0,1,100,-90,90,0,1,0,0.0125453332,-0.0125136105,4.80024147,-1.62006879,1,0.165202901,0.997981191,10.2866077,-0.25,-0.00145710364,0.0172393732,0.17453292,1,0,9.78685284,0.123027697,2.38024998,-0.122716598,3.63173342,-6.92820835,8.69228745,5.67977715,-1.53470159,0,1,0,0.0125453332,0.0125453332,0.0125453332,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.165202901,0.100792997,0.123027697,11.5211592,9.78685284,52.9071503
251805071,0,2400,4,73.168129,1500,0,0.0100097656,1.00000739,0,-1.28497815,24.6878414,10.2866344,22.6305218,22.6305218,0.999999702,-0.000923256273,1,0,1,0,1,100,-90,90,0,1,0,0.010708631,-0.0121667795,4.59720755,-1.55288446,1,0.170271114,0.972991168,10.2866344,-0.25,0.000267135678,0.0172393732,0.17453292,1,0,9.54178429,0.105015799,2.26672173,-0.119315349,3.45974016,-6.61678553,8.34301567,5.75132942,-1.53470159,0,1,0,0.010708631,0.010708631,0.010708631,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.170271114,0.0999599993,0.105015799,10.5671587,9.54178429,52.9074249
251905031,0,2400,4,73.5814819,1500,0,0,1.00000811,0,-1.29609632,24.6878872,10.2866573,22.6305637,22.6305637,0.999999702,-0.000899234496,1,0,1,0,1,100,-90,90,0,1,0,0.00842418242,-0.0121808769,4.37755585,-1.48917484,1,0.170250773,0.948001146,10.2866573,-0.25,0.000228973426,0.0174532924,0.17453292,1,0,9.29671574,0.0826130062,2.15538883,-0.119453602,3.29280996,-6.28983021,7.94601774,5.477561,-1.46164834,0,1,0,0.00842418242,0.00842418242,0.00842418242,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.170250773,0.0999599993,0.0826130062,9.58149719,9.29671574,52.9076614
252004991,0,2400,4,73.9727097,1500,0,0,1.00000739,0,-1.30365765,24.6878586,10.2866497,22.630537,22.630537,0.999999702,-0.000887197792,1,0,1,0,1,100,-90,90,0,1,0,0.00577656832,-0.0127353715,4.19889832,-1.42802596,1,0.168927565,0.923011124,10.2866497,-0.25,-7.63244752e-05,0.0174532924,0.17453292,1,0,9.05164719,0.0566487834,2.04583645,-0.124891333,3.13120031,-6.00590611,7.64894724,5.21682405,-1.39207256,0,1,0,0.00577656832,0.00577656832,0.00577656832,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.168927565,0.0999599993,0.0566487834,8.81537342,9.05164719,52.9075813
252104951,0,2400,4,74.3639374,1500,0,0,1.00000811,0,-1.30800855,24.6878071,10.2866249,22.6304893,22.6304893,0.999999642,-0.000885144342,1,0,1,0,1,100,-90,90,0,1,0,0.00287711481,-0.0135218548,3.97857785,-1.37086892,1,0.169550508,0.898021102,10.2866249,-0.25,-0.000248054537,0.0174532924,0.17453292,1,0,8.80657864,0.0282148588,1.93751955,-0.132604092,2.97258139,-5.69644833,7.24191999,4.96849823,-1.32580864,0,1,0,0.00287711481,0.00287711481,0.00287711481,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.169550508,0.0999599993,0.0282148588,7.91454077,8.80657864,52.9073257
252204911,0,2400,4,74.7330475,1500,0,0,1.00000811,0,-1.30943537,24.6882305,10.2868042,22.6308784,22.6308784,0.999999642,-0.000878867984,1,0,1,0,1,100,-90,90,0,1,0,8.71765451e-08,-0.0144317439,3.81219482,-1.31600666,1,0.174300134,0.87303108,10.2868042,-0.25,0.00179362518,0.0174532924,0.17453292,1,0,8.56151009,8.54909899e-07,1.82909203,-0.141527057,2.81440163,-5.42435741,6.97293282,5.02759314,-1.32580864,0,1,0,8.71765451e-08,8.71765451e-08,8.71765451e-08,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.174300134,0.0999599993,8.54909899e-07,7.26641464,8.56151009,52.9091721
252304871,0,2400,4,75.0910873,1500,0,-0.0100097656,1.00000811,0,-1.3082118,24.6878872,10.2866611,22.6305637,22.6305637,0.999999642,-0.000879809028,1,0,1,0,1,100,-90,90,0,1,0,-0.000696295348,-0.0147805726,3.6801722,-1.26355112,1,0.170767009,0.848041058,10.2866611,-0.25,-0.00143108389,0.0174532924,0.17453292,1,0,8.31644154,-0.00682832487,1.70997238,-0.144947901,2.63743258,-5.15700102,6.8109498,4.78827524,-1.26269889,0,1,0,-0.000696295348,-0.000696295348,-0.000696295348,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.170767009,0.0999599993,-0.00682832487,6.7718339,8.31644154,52.9076996
252404831,0,2400,4,75.4370575,1500,0,-0.0100097656,1.00000811,0,-1.30455828,24.6878357,10.2866402,22.6305161,22.6305161,0.999999583,-0.000879440166,1,0,1,0,1,100,-90,90,0,1,0,-0.00228383299,-0.0152639635,3.52776241,-1.21322012,1,0.168386891,0.823051035,10.2866402,-0.25,-0.000209892314,0.0174532924,0.17453292,1,0,8.07137394,-0.0223967507,1.59522295,-0.149688348,2.46767855,-4.88290215,6.58941031,4.56034899,-1.20259321,0,1,-0.000696295348,-0.00228383299,-0.00228383299,-0.00228383299,0.999999106,0.999999106,4.99999571,4.99999571,0,1,0,0.168386891,0.0999599993,-0.0223967507,6.22255373,8.07137394,52.9074821
